unix,date,symbol,open,high,low,close,Volume XRP,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1701648000000,2023-12-04 00:00:00,XRP/USDD,0.6097,0.6338,0.5894,0.5902,18245.5561,29944.2465,7510.313,12306.7976,515,0.6095
1701561600000,2023-12-03 00:00:00,XRP/USDD,0.6214,0.6287,0.6029,0.6134,16853.7619,27304.4295,8801.937,14249.2806,408,0.6173
1701475200000,2023-12-02 00:00:00,XRP/USDD,0.6337,0.6354,0.5985,0.6178,121285.6469,193419.8549,64775.3598,103103.2632,905,0.6271
1701388800000,2023-12-01 00:00:00,XRP/USDD,0.615,0.6349,0.5993,0.6326,114526.0617,182512.0171,63531.3886,101034.916,788,0.6275
1701302400000,2023-11-30 00:00:00,XRP/USDD,0.6275,0.6338,0.5998,0.6266,71431.6279,115770.3218,18631.0793,29775.4086,671,0.6171
1701216000000,2023-11-29 00:00:00,XRP/USDD,0.6253,0.6337,0.6163,0.6337,3867.1419,6188.9096,2177.4947,3478.3793,118,0.6248
1701129600000,2023-11-28 00:00:00,XRP/USDD,0.619,0.6337,0.6093,0.6234,4510.1952,7240.077,2251.587,3609.4496,145,0.6229
1701043200000,2023-11-27 00:00:00,XRP/USDD,0.6252,0.6302,0.6086,0.6197,2295.9989,3701.6153,1392.411,2241.8491,82,0.6203
1700956800000,2023-11-26 00:00:00,XRP/USDD,0.6257,0.6386,0.6157,0.6284,5350.8721,8547.8045,3955.1283,6318.8092,124,0.626
1700870400000,2023-11-25 00:00:00,XRP/USDD,0.6169,0.627,0.6116,0.6244,7489.0084,12038.8432,4172.7128,6706.9477,226,0.622
1700784000000,2023-11-24 00:00:00,XRP/USDD,0.623,0.6314,0.6108,0.6224,8759.6905,14088.6604,5782.0663,9293.7533,196,0.6217
1700697600000,2023-11-23 00:00:00,XRP/USDD,0.6054,0.6305,0.6035,0.6211,5063.4072,8218.5746,1726.8725,2807.6504,146,0.6161
1700611200000,2023-11-22 00:00:00,XRP/USDD,0.5867,0.614,0.5852,0.6134,3967.9596,6628.0038,2719.5898,4529.2999,120,0.5987
1700524800000,2023-11-21 00:00:00,XRP/USDD,0.6125,0.6209,0.5801,0.5857,6783.9256,11157.7388,4788.9981,7878.821,185,0.608
1700438400000,2023-11-20 00:00:00,XRP/USDD,0.6171,0.6255,0.6036,0.6036,4436.3463,7173.8925,2936.1673,4745.873,153,0.6184
1700352000000,2023-11-19 00:00:00,XRP/USDD,0.61,0.6253,0.5986,0.6252,4293.9272,7008.8901,2496.3362,4072.2572,122,0.6127
1700265600000,2023-11-18 00:00:00,XRP/USDD,0.6038,0.6211,0.5957,0.6152,3995.4823,6589.7589,1964.2016,3238.1935,123,0.6063
1700179200000,2023-11-17 00:00:00,XRP/USDD,0.6169,0.6213,0.5901,0.613,3356.6195,5490.4474,1524.2891,2495.3685,131,0.6114
1700092800000,2023-11-16 00:00:00,XRP/USDD,0.6395,0.6499,0.6091,0.6157,5249.0554,8380.7152,1511.1598,2406.5111,99,0.6266
1700006400000,2023-11-15 00:00:00,XRP/USDD,0.6266,0.6499,0.6144,0.6375,12524.1882,19700.8056,5019.2393,7898.965,179,0.6357
1699920000000,2023-11-14 00:00:00,XRP/USDD,0.6592,0.6766,0.6001,0.6286,12146.1617,19029.8249,4948.4593,7748.521,200,0.6386
1699833600000,2023-11-13 00:00:00,XRP/USDD,0.664,0.749,0.6351,0.6662,30989.2114,44549.1163,18096.1448,25719.5697,503,0.6976
1699747200000,2023-11-12 00:00:00,XRP/USDD,0.6648,0.728,0.6524,0.6524,11987.1695,18047.7273,6084.9946,9159.4402,427,0.6642
1699660800000,2023-11-11 00:00:00,XRP/USDD,0.6616,0.6616,0.6616,0.6616,0,0,0,0,0,0.6634
1699574400000,2023-11-10 00:00:00,XRP/USDD,0.6651,0.6699,0.6489,0.6616,4249.5044,6405.4745,1604.2804,2423.306,94,0.6634
1699488000000,2023-11-09 00:00:00,XRP/USDD,0.6835,0.7009,0.6342,0.6628,9208.7332,13661.488,4043.3191,6025.8818,193,0.6745
1699401600000,2023-11-08 00:00:00,XRP/USDD,0.6804,0.6998,0.6755,0.6897,3231.7852,4697.1544,1226.4314,1781.4272,89,0.688
1699315200000,2023-11-07 00:00:00,XRP/USDD,0.7103,0.7103,0.6597,0.6879,7058.8137,10313.5918,2459.177,3573.3581,168,0.6845
1699228800000,2023-11-06 00:00:00,XRP/USDD,0.6666,0.73,0.66,0.72,3728.0126,5363.2579,2121.8404,3043.4026,150,0.6955
1699142400000,2023-11-05 00:00:00,XRP/USDD,0.6136,0.6595,0.6131,0.6501,10603.1619,16650.2625,5632.3885,8817.5428,340,0.6371
1699056000000,2023-11-04 00:00:00,XRP/USDD,0.611,0.6211,0.5995,0.6112,12602.5441,20614.1909,5101.7137,8342.514,322,0.6113
1698969600000,2023-11-03 00:00:00,XRP/USDD,0.6008,0.6199,0.5903,0.6134,7495.5333,12390.894,4207.9287,6954.2509,248,0.6049
1698883200000,2023-11-02 00:00:00,XRP/USDD,0.6008,0.6237,0.5956,0.6064,10848.1307,17810.6758,5443.7939,8939.8597,361,0.6091
1698796800000,2023-11-01 00:00:00,XRP/USDD,0.593,0.6157,0.584,0.6094,17046.8773,28308.2864,8502.5656,14131.4324,475,0.6022
1698710400000,2023-10-31 00:00:00,XRP/USDD,0.5774,0.6126,0.5656,0.5889,52148.9823,89605.8271,23659.4735,40665.0083,1259,0.5822
1698624000000,2023-10-30 00:00:00,XRP/USDD,0.5557,0.5887,0.5552,0.5759,26687.1047,46145.3842,12724.7313,22011.8196,666,0.5783
1698537600000,2023-10-29 00:00:00,XRP/USDD,0.5443,0.5656,0.5393,0.5507,4236.622,7696.6202,2255.464,4098.017,159,0.5505
1698451200000,2023-10-28 00:00:00,XRP/USDD,0.5416,0.5533,0.5401,0.5441,6179.7725,11351.985,2784.1682,5114.3988,225,0.5443
1698364800000,2023-10-27 00:00:00,XRP/USDD,0.552,0.5595,0.5401,0.5469,3629.4105,6593.4821,1847.6507,3359.3383,133,0.5504
1698278400000,2023-10-26 00:00:00,XRP/USDD,0.5545,0.565,0.5474,0.5525,3669.4181,6620.0444,2055.3218,3706.2016,120,0.5543
1698192000000,2023-10-25 00:00:00,XRP/USDD,0.5553,0.5629,0.5412,0.5528,3715.1789,6724.2743,2014.5721,3643.6673,140,0.5525
1698105600000,2023-10-24 00:00:00,XRP/USDD,0.5451,0.5792,0.5383,0.5594,6142.3156,11091.0584,3299.976,5912.4391,178,0.554
1698019200000,2023-10-23 00:00:00,XRP/USDD,0.5222,0.5517,0.5117,0.5517,4374.5289,8286.6172,2033.8909,3843.5019,182,0.528
1697932800000,2023-10-22 00:00:00,XRP/USDD,0.5193,0.5246,0.5151,0.5204,2708.2675,5213.8068,1393.9569,2683.3322,126,0.5194
1697846400000,2023-10-21 00:00:00,XRP/USDD,0.5141,0.5304,0.5093,0.5213,6826.285,13207.047,4485.7665,8668.7304,231,0.5168
1697760000000,2023-10-20 00:00:00,XRP/USDD,0.5233,0.529,0.5079,0.5142,6975.9602,13515.1558,2686.4619,5208.8704,216,0.5161
1697673600000,2023-10-19 00:00:00,XRP/USDD,0.4893,0.52,0.4704,0.52,7567.1503,15478.1796,2538.1385,5113.8968,233,0.489
1697587200000,2023-10-18 00:00:00,XRP/USDD,0.4882,0.4956,0.4804,0.4861,3425.9935,7013.3195,1798.8518,3673.4255,131,0.4885
1697500800000,2023-10-17 00:00:00,XRP/USDD,0.4901,0.5049,0.4819,0.4836,4422.9198,9005.6006,2666.6977,5421.0439,179,0.4911
1697414400000,2023-10-16 00:00:00,XRP/USDD,0.4915,0.5042,0.4802,0.4959,4660.1499,9462.2681,3469.0143,7032.8421,146,0.4925
1697328000000,2023-10-15 00:00:00,XRP/USDD,0.4881,0.5027,0.4797,0.4903,4628.2816,9487.6481,2108.5043,4313.1037,190,0.4878
1697241600000,2023-10-14 00:00:00,XRP/USDD,0.4808,0.4975,0.4787,0.4895,4066.6805,8381.3761,2757.6276,5676.8673,166,0.4852
1697155200000,2023-10-13 00:00:00,XRP/USDD,0.4895,0.4953,0.4766,0.4886,3598.1531,7447.1716,1853.1,3829.8025,145,0.4831
1697068800000,2023-10-12 00:00:00,XRP/USDD,0.4834,0.493,0.472,0.4814,5528.0805,11489.6611,1673.7727,3459.6259,237,0.4811
1696982400000,2023-10-11 00:00:00,XRP/USDD,0.4971,0.4975,0.4784,0.4964,4394.0869,9001.5423,1729.2258,3526.9446,158,0.4881
1696896000000,2023-10-10 00:00:00,XRP/USDD,0.4935,0.5044,0.4853,0.4984,2622.1015,5288.51,1347.9088,2719.7405,106,0.4958
1696809600000,2023-10-09 00:00:00,XRP/USDD,0.522,0.5246,0.4887,0.5002,6141.3254,12159.6698,2565.5645,5108.5571,225,0.5052
1696723200000,2023-10-08 00:00:00,XRP/USDD,0.5215,0.5228,0.5106,0.5207,10692.3425,20583.7984,4799.8102,9236.2228,315,0.5194
1696636800000,2023-10-07 00:00:00,XRP/USDD,0.5247,0.5277,0.5169,0.5217,4725.1542,9049.8267,2517.6871,4821.1095,155,0.5221
1696550400000,2023-10-06 00:00:00,XRP/USDD,0.5239,0.5283,0.5112,0.5276,17444.7577,33278.9442,6923.0002,13206.9197,509,0.5242
1696464000000,2023-10-05 00:00:00,XRP/USDD,0.5336,0.5339,0.511,0.5241,130414.7558,248362.8244,86489.8645,164621.2986,3830,0.5251
1696377600000,2023-10-04 00:00:00,XRP/USDD,0.5435,0.5492,0.5212,0.5337,76929.6536,144166.4655,28626.8211,53562.0488,2333,0.5336
1696291200000,2023-10-03 00:00:00,XRP/USDD,0.522,0.541,0.5063,0.5396,4931.2605,9558.6295,2736.8123,5300.5029,192,0.5159
1696204800000,2023-10-02 00:00:00,XRP/USDD,0.5268,0.5295,0.5102,0.5166,1463.6886,2825.5097,457.7901,878.3009,83,0.518
1696118400000,2023-10-01 00:00:00,XRP/USDD,0.5164,0.5322,0.5155,0.5288,930.5674,1785.2907,418.5507,802.5904,155,0.5212
1696032000000,2023-09-30 00:00:00,XRP/USDD,0.5197,0.5277,0.5103,0.5161,1496.0998,2888.6821,714.7507,1379.5549,74,0.5179
1695945600000,2023-09-29 00:00:00,XRP/USDD,0.5112,0.549,0.4965,0.5262,18202.2731,34470.9577,5818.2002,11082.2482,266,0.5281
1695859200000,2023-09-28 00:00:00,XRP/USDD,0.5013,0.5124,0.4899,0.5113,1592.5115,3153.4023,590.2402,1172.3336,166,0.505
1695772800000,2023-09-27 00:00:00,XRP/USDD,0.503,0.5095,0.4887,0.5012,1112.9305,2211.767,348.2219,691.2336,141,0.5032
1695686400000,2023-09-26 00:00:00,XRP/USDD,0.5058,0.5124,0.4923,0.5032,958.0744,1903.3381,404.3262,802.272,153,0.5033
1695600000000,2023-09-25 00:00:00,XRP/USDD,0.5,0.5111,0.4875,0.5047,765.0567,1522.8367,410.1945,816.2329,122,0.5024
1695513600000,2023-09-24 00:00:00,XRP/USDD,0.5064,0.5143,0.5059,0.5065,1211.9401,2374.7817,933.4506,1829.2718,157,0.5103
1695427200000,2023-09-23 00:00:00,XRP/USDD,0.5129,0.5163,0.5059,0.508,1094.3434,2139.615,580.6454,1133.4636,159,0.5114
1695340800000,2023-09-22 00:00:00,XRP/USDD,0.5104,0.5172,0.507,0.5159,1668.2613,3260.6579,1010.11,1974.5332,173,0.5116
1695254400000,2023-09-21 00:00:00,XRP/USDD,0.5182,0.5198,0.5042,0.5075,1057.0095,2072.9403,461.3615,907.6088,142,0.5099
1695168000000,2023-09-20 00:00:00,XRP/USDD,0.5148,0.5255,0.5013,0.5232,2694.3769,5230.6127,1056.4087,2050.2056,221,0.5151
1695081600000,2023-09-19 00:00:00,XRP/USDD,0.5044,0.516,0.5008,0.5146,743.4023,1458.9675,664.2918,1303.2675,106,0.5095
1694995200000,2023-09-18 00:00:00,XRP/USDD,0.4943,0.5076,0.48,0.5021,1270.6689,2545.5911,635.948,1277.2343,197,0.4992
1694908800000,2023-09-17 00:00:00,XRP/USDD,0.4996,0.5038,0.482,0.4958,1612.3651,3245.6847,767.378,1543.3098,228,0.4967
1694822400000,2023-09-16 00:00:00,XRP/USDD,0.4959,0.5048,0.4905,0.4909,1422.7385,2840.3603,1008.184,2012.1097,207,0.5009
1694736000000,2023-09-15 00:00:00,XRP/USDD,0.4905,0.505,0.4829,0.5015,1025.6821,2065.6398,481.6567,969.981,136,0.4965
1694649600000,2023-09-14 00:00:00,XRP/USDD,0.484,0.498,0.4744,0.4901,932.4403,1912.4101,407.437,836.2929,144,0.4876
1694563200000,2023-09-13 00:00:00,XRP/USDD,0.4719,0.5048,0.4612,0.4837,9565.8671,19885.6399,3342.9985,6950.6539,1274,0.481
1694476800000,2023-09-12 00:00:00,XRP/USDD,0.4773,0.5058,0.4607,0.4817,28201.6051,58664.8165,13414.3509,27962.0502,3825,0.4807
1694390400000,2023-09-11 00:00:00,XRP/USDD,0.4987,0.5187,0.461,0.4771,32506.3823,67442.1498,17513.2149,36539.338,4067,0.4822
1694304000000,2023-09-10 00:00:00,XRP/USDD,0.5061,0.5185,0.4771,0.4986,26860.1256,53621.5057,15470.0702,30893.6219,4015,0.5009
1694217600000,2023-09-09 00:00:00,XRP/USDD,0.5069,0.5193,0.4801,0.506,28406.0521,56230.4323,10100.5752,19993.684,3932,0.5051
1694131200000,2023-09-08 00:00:00,XRP/USDD,0.5064,0.5188,0.4768,0.5069,28941.8717,57329.7598,15168.8782,30052.5696,3632,0.5048
1694044800000,2023-09-07 00:00:00,XRP/USDD,0.5039,0.5169,0.4759,0.5065,25570.9641,50902.4157,15781.059,31419.88,3088,0.5023
1693958400000,2023-09-06 00:00:00,XRP/USDD,0.5073,0.5149,0.4736,0.5047,24594.5304,48863.9964,14749.0793,29310.6394,3114,0.5033
1693872000000,2023-09-05 00:00:00,XRP/USDD,0.5101,0.5145,0.4817,0.5072,23880.6104,47226.5528,16230.6239,32110.7545,3018,0.5056
1693785600000,2023-09-04 00:00:00,XRP/USDD,0.5076,0.5193,0.471,0.5096,17688.2092,34836.1252,11435.4915,22547.3621,2201,0.5077
1693699200000,2023-09-03 00:00:00,XRP/USDD,0.506,0.5142,0.4813,0.5072,32384.3371,64103.3077,6270.6209,12443.9797,4204,0.5052
1693612800000,2023-09-02 00:00:00,XRP/USDD,0.5,0.5144,0.4746,0.5037,22283.3324,44624.7176,12030.5346,24070.5615,2817,0.4993
1693526400000,2023-09-01 00:00:00,XRP/USDD,0.5055,0.5152,0.4708,0.4999,16553.7453,33089.0375,6639.3962,13255.7907,1992,0.5003
1693440000000,2023-08-31 00:00:00,XRP/USDD,0.5319,0.5353,0.4994,0.5066,909.9842,1753.7142,258.6966,497.8065,162,0.519
1693353600000,2023-08-30 00:00:00,XRP/USDD,0.5331,0.5405,0.5211,0.5356,1176.916,2211.5773,591.2935,1110.705,254,0.5321
1693267200000,2023-08-29 00:00:00,XRP/USDD,0.522,0.5451,0.5157,0.541,805.1121,1521.9105,379.8237,715.0478,211,0.5292
1693180800000,2023-08-28 00:00:00,XRP/USDD,0.5207,0.5255,0.5131,0.5255,1133.9594,2184.8336,535.8274,1026.6021,255,0.519
1693094400000,2023-08-27 00:00:00,XRP/USDD,0.5248,0.5311,0.52,0.5248,1476.1267,2809.8654,389.6619,741.299,266,0.5253
1693008000000,2023-08-26 00:00:00,XRP/USDD,0.5258,0.53,0.5206,0.5241,1713.1116,3258.2727,1081.886,2055.1115,299,0.5257
1692921600000,2023-08-25 00:00:00,XRP/USDD,0.5201,0.5307,0.51,0.5281,690.4996,1330.4946,275.638,529.4901,190,0.519
1692835200000,2023-08-24 00:00:00,XRP/USDD,0.5317,0.5327,0.5136,0.5213,821.4288,1564.4269,426.8436,813.9845,253,0.5251
1692748800000,2023-08-23 00:00:00,XRP/USDD,0.5235,0.5358,0.5121,0.5317,560.9116,1063.5282,287.4146,545.5595,160,0.5274
1692662400000,2023-08-22 00:00:00,XRP/USDD,0.5264,0.5275,0.5072,0.5254,954.7952,1839.0487,414.4207,793.5253,210,0.5192
1692576000000,2023-08-21 00:00:00,XRP/USDD,0.5398,0.5418,0.506,0.5263,2265.4821,4358.3753,698.1494,1316.6326,222,0.52
1692489600000,2023-08-20 00:00:00,XRP/USDD,0.5215,0.5569,0.5186,0.5395,1771.4364,3299.5556,1098.5215,2041.6879,225,0.5371
1692403200000,2023-08-19 00:00:00,XRP/USDD,0.5092,0.5254,0.5045,0.5214,1028.2855,1996.5478,618.9885,1198.8342,178,0.5151
1692316800000,2023-08-18 00:00:00,XRP/USDD,0.512,0.52,0.4918,0.5077,1666.6266,3269.6915,1382.7266,2707.3668,85,0.5098
1692230400000,2023-08-17 00:00:00,XRP/USDD,0.5907,0.598,0.4701,0.5116,3789.0635,7205.3966,1302.1163,2517.8046,207,0.5282
1692144000000,2023-08-16 00:00:00,XRP/USDD,0.6132,0.6158,0.5767,0.5908,2686.5971,4544.6707,305.4045,508.7435,155,0.5913
1692057600000,2023-08-15 00:00:00,XRP/USDD,0.6348,0.6363,0.586,0.6123,3318.2154,5509.1432,1444.828,2423.7555,216,0.6027
1691971200000,2023-08-14 00:00:00,XRP/USDD,0.6274,0.6383,0.6261,0.6383,728.0661,1154.2773,347.2274,550.5037,212,0.6307
1691884800000,2023-08-13 00:00:00,XRP/USDD,0.6292,0.6439,0.6265,0.6278,602.8936,954.6553,270.9072,429.0306,194,0.6315
1691798400000,2023-08-12 00:00:00,XRP/USDD,0.633,0.6375,0.6261,0.6287,1604.0748,2543.0742,784.5695,1243.6353,412,0.6307
1691712000000,2023-08-11 00:00:00,XRP/USDD,0.6386,0.6429,0.627,0.628,2017.9686,3179.0348,1053.8138,1660.0803,549,0.6347
1691625600000,2023-08-10 00:00:00,XRP/USDD,0.6438,0.6468,0.6258,0.6343,3325.1213,5238.4999,1684.4317,2653.0431,915,0.6347
1691539200000,2023-08-09 00:00:00,XRP/USDD,0.6429,0.6624,0.6323,0.6447,2865.6294,4434.8649,1342.0375,2072.5532,607,0.6462
1691452800000,2023-08-08 00:00:00,XRP/USDD,0.6273,0.6504,0.6152,0.6445,3409.4159,5422.4811,1554.4087,2471.144,875,0.6288
1691366400000,2023-08-07 00:00:00,XRP/USDD,0.6253,0.6331,0.6,0.6235,9284.8526,15046.1997,2837.5453,4583.9565,1334,0.6171
1691280000000,2023-08-06 00:00:00,XRP/USDD,0.6286,0.6393,0.619,0.6249,4368.6874,6914.646,2083.8232,3298.9184,1158,0.6318
1691193600000,2023-08-05 00:00:00,XRP/USDD,0.635,0.6376,0.6145,0.6293,3547.1216,5667.1417,1834.5727,2927.0015,664,0.6259
1691107200000,2023-08-04 00:00:00,XRP/USDD,0.6642,0.6698,0.628,0.6367,3462.6605,5313.5079,1121.387,1718.6138,579,0.6518
1691020800000,2023-08-03 00:00:00,XRP/USDD,0.6863,0.6918,0.6582,0.6671,2128.1215,3158.5152,804.4566,1194.0893,483,0.6738
1690934400000,2023-08-02 00:00:00,XRP/USDD,0.707,0.7085,0.6811,0.6869,16897.2753,24176.4721,1403.9634,2026.1334,778,0.6989
1690848000000,2023-08-01 00:00:00,XRP/USDD,0.7001,0.7086,0.68,0.7054,2699.3371,3880.4299,922.8633,1328.5438,518,0.6956
1690761600000,2023-07-31 00:00:00,XRP/USDD,0.7136,0.7229,0.6947,0.7001,2006.7168,2848.8562,908.9848,1289.1518,540,0.7044
1690675200000,2023-07-30 00:00:00,XRP/USDD,0.7138,0.7309,0.695,0.7058,2224.8863,3116.8171,1227.0108,1716.9877,619,0.7139
1690588800000,2023-07-29 00:00:00,XRP/USDD,0.7128,0.7201,0.7058,0.7137,4162.8922,5845.6744,1996.9717,2803.1593,991,0.7121
1690502400000,2023-07-28 00:00:00,XRP/USDD,0.7143,0.7215,0.7062,0.7134,4644.8243,6505.9081,2997.563,4195.275,846,0.7139
1690416000000,2023-07-27 00:00:00,XRP/USDD,0.7196,0.7291,0.708,0.7179,3464.7652,4824.6141,1753.9193,2445.2927,719,0.7181
1690329600000,2023-07-26 00:00:00,XRP/USDD,0.7037,0.7305,0.6957,0.7194,3238.0585,4585.5561,1627.455,2305.1348,841,0.7061
1690243200000,2023-07-25 00:00:00,XRP/USDD,0.7025,0.7138,0.68,0.7099,3045.945,4379.6198,1737.6804,2499.2391,568,0.6955
1690156800000,2023-07-24 00:00:00,XRP/USDD,0.7414,0.7438,0.6864,0.7032,2749.0483,3877.0088,1128.1411,1596.7432,599,0.7093
1690070400000,2023-07-23 00:00:00,XRP/USDD,0.7363,0.752,0.7201,0.7407,1992.4184,2690.9698,971.0715,1311.5623,592,0.7404
1689984000000,2023-07-22 00:00:00,XRP/USDD,0.7735,0.7823,0.7257,0.7329,3531.0454,4610.3879,1312.1013,1707.4357,767,0.766
1689897600000,2023-07-21 00:00:00,XRP/USDD,0.7951,0.8034,0.7657,0.7733,2915.5444,3723.4413,1670.4411,2132.7685,693,0.7831
1689811200000,2023-07-20 00:00:00,XRP/USDD,0.8213,0.8464,0.7751,0.7956,5345.6518,6501.1794,3820.4462,4605.77,682,0.8227
1689724800000,2023-07-19 00:00:00,XRP/USDD,0.7811,0.843,0.7744,0.8211,4234.2363,5274.0696,2388.8604,2977.3512,668,0.8031
1689638400000,2023-07-18 00:00:00,XRP/USDD,0.7403,0.7818,0.7354,0.7816,2368.1845,3138.9141,1113.4264,1477.8998,607,0.7546
1689552000000,2023-07-17 00:00:00,XRP/USDD,0.7498,0.7631,0.7221,0.7409,1560.1066,2101.8541,792.3859,1068.0084,469,0.7423
1689465600000,2023-07-16 00:00:00,XRP/USDD,0.7172,0.7882,0.7083,0.7496,3463.7321,4671.3363,2159.615,2915.5384,552,0.7419
1689379200000,2023-07-15 00:00:00,XRP/USDD,0.7158,0.7339,0.6985,0.7091,4461.3012,6208.6854,1350.3355,1875.4996,772,0.7186
1689292800000,2023-07-14 00:00:00,XRP/USDD,0.8126,0.8221,0.6801,0.7198,8743.8974,11445.7502,3799.1058,4967.5934,446,0.7644
1689206400000,2023-07-13 00:00:00,XRP/USDD,0.4719,0.9138,0.4712,0.8221,16025.6859,23142.6203,12696.7618,17769.7755,936,0.7174
1689120000000,2023-07-12 00:00:00,XRP/USDD,0.4762,0.478,0.4672,0.4719,2160.042,4564.8059,992.4596,2096.7499,537,0.4732
1689033600000,2023-07-11 00:00:00,XRP/USDD,0.4771,0.4781,0.4688,0.4763,2078.5929,4376.2733,1289.6866,2715.9695,488,0.4749
1688947200000,2023-07-10 00:00:00,XRP/USDD,0.4667,0.48,0.4611,0.4788,1899.1424,4005.462,844.3775,1782.2628,503,0.4741
1688860800000,2023-07-09 00:00:00,XRP/USDD,0.4711,0.4757,0.4641,0.4709,2014.7225,4282.3248,992.2696,2108.8006,513,0.4704
1688774400000,2023-07-08 00:00:00,XRP/USDD,0.4696,0.4742,0.4639,0.4712,1707.7328,3640.6273,877.6222,1871.4324,459,0.469
1688688000000,2023-07-07 00:00:00,XRP/USDD,0.4619,0.471,0.4608,0.4696,1858.7479,3974.5005,959.1312,2050.658,461,0.4676
1688601600000,2023-07-06 00:00:00,XRP/USDD,0.4778,0.4862,0.4617,0.4631,1175.7815,2485.5918,646.5738,1367.0043,306,0.473
1688515200000,2023-07-05 00:00:00,XRP/USDD,0.4887,0.4945,0.4709,0.4784,2337.2645,4862.9123,963.9294,2000.9558,493,0.4807
1688428800000,2023-07-04 00:00:00,XRP/USDD,0.4903,0.4944,0.4825,0.4897,1369.5417,2800.5737,700.4293,1432.4499,339,0.489
1688342400000,2023-07-03 00:00:00,XRP/USDD,0.4898,0.4925,0.4792,0.4906,1685.5938,3467.2126,858.8603,1767.2499,412,0.4861
1688256000000,2023-07-02 00:00:00,XRP/USDD,0.4739,0.4951,0.4683,0.4859,1595.6421,3300.4489,574.1912,1188.8994,307,0.4834
1688169600000,2023-07-01 00:00:00,XRP/USDD,0.472,0.4768,0.4612,0.474,1328.8593,2815.5553,690.1651,1460.4335,357,0.4719
1688083200000,2023-06-30 00:00:00,XRP/USDD,0.4762,0.4844,0.4572,0.4739,1799.1721,3795.0703,574.8341,1211.2137,351,0.4741
1687996800000,2023-06-29 00:00:00,XRP/USDD,0.4659,0.4768,0.4594,0.4761,1156.2388,2458.1553,613.9467,1306.3596,287,0.4703
1687910400000,2023-06-28 00:00:00,XRP/USDD,0.4854,0.4857,0.4541,0.4664,1936.0134,4122.2375,592.229,1247.6464,394,0.4698
1687824000000,2023-06-27 00:00:00,XRP/USDD,0.4794,0.4869,0.4775,0.4842,1151.6536,2389.3317,523.9507,1086.8233,272,0.482
1687737600000,2023-06-26 00:00:00,XRP/USDD,0.49,0.4923,0.4749,0.4799,1669.8186,3458.1486,762.198,1578.5336,437,0.4828
1687651200000,2023-06-25 00:00:00,XRP/USDD,0.4875,0.4961,0.485,0.4916,1357.5301,2765.7843,679.359,1383.6771,354,0.4908
1687564800000,2023-06-24 00:00:00,XRP/USDD,0.4976,0.4998,0.4801,0.488,1667.7343,3402.7869,888.0041,1807.5975,378,0.4901
1687478400000,2023-06-23 00:00:00,XRP/USDD,0.4955,0.5064,0.4873,0.4976,1686.7411,3409.8282,614.6038,1243.3294,350,0.4946
1687392000000,2023-06-22 00:00:00,XRP/USDD,0.5011,0.5235,0.4856,0.4958,1287.143,2573.3946,598.8882,1193.8562,312,0.5003
1687305600000,2023-06-21 00:00:00,XRP/USDD,0.4926,0.5045,0.4839,0.501,1207.786,2428.7762,567.945,1141.5113,329,0.4973
1687219200000,2023-06-20 00:00:00,XRP/USDD,0.4949,0.4985,0.4728,0.4935,1155.6382,2372.0097,599.1262,1229.9458,327,0.4872
1687132800000,2023-06-19 00:00:00,XRP/USDD,0.4861,0.5002,0.476,0.4949,1213.0308,2463.7022,644.35,1307.8809,303,0.4923
1687046400000,2023-06-18 00:00:00,XRP/USDD,0.4809,0.5,0.4752,0.4834,1182.0809,2424.6267,581.3842,1192.097,314,0.4875
1686960000000,2023-06-17 00:00:00,XRP/USDD,0.4737,0.4903,0.4645,0.4804,1277.5686,2674.7539,618.8644,1297.0804,352,0.4776
1686873600000,2023-06-16 00:00:00,XRP/USDD,0.4811,0.4837,0.4589,0.4693,2134.0356,4515.4105,1075.41,2274.1153,358,0.4727
1686787200000,2023-06-15 00:00:00,XRP/USDD,0.4819,0.4914,0.4672,0.4815,1914.5382,3997.4807,1055.4635,2205.7893,460,0.4789
1686700800000,2023-06-14 00:00:00,XRP/USDD,0.52,0.5203,0.4645,0.4818,1032.9673,2071.6173,441.4016,883.149,253,0.499
1686614400000,2023-06-13 00:00:00,XRP/USDD,0.5271,0.5643,0.5062,0.5219,1374.9343,2584.186,801.6107,1501.3105,307,0.5324
1686528000000,2023-06-12 00:00:00,XRP/USDD,0.5224,0.5334,0.5068,0.5269,834.5213,1604.295,380.7847,730.4217,240,0.5202
1686441600000,2023-06-11 00:00:00,XRP/USDD,0.5108,0.5349,0.4974,0.5223,930.9254,1813.2019,439.4617,853.8695,239,0.5135
1686355200000,2023-06-10 00:00:00,XRP/USDD,0.5386,0.5416,0.4799,0.511,963.6241,1905.1159,457.5437,900.8718,246,0.5063
1686268800000,2023-06-09 00:00:00,XRP/USDD,0.5253,0.5441,0.5197,0.5391,1620.8967,3054.8294,759.5112,1432.5427,428,0.5306
1686182400000,2023-06-08 00:00:00,XRP/USDD,0.5193,0.5298,0.5074,0.5249,1392.0015,2659.9992,711.4111,1359.6948,380,0.5233
1686096000000,2023-06-07 00:00:00,XRP/USDD,0.5327,0.5392,0.5073,0.5197,1412.4791,2695.2068,744.0999,1421.6979,349,0.5241
1686009600000,2023-06-06 00:00:00,XRP/USDD,0.5111,0.5369,0.4986,0.5321,1128.8251,2196.7851,616.0262,1201.4436,381,0.5139
