unix,date,symbol,open,high,low,close,Volume ETH,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1729036800000,2024-10-16 00:00:00,ETH/USDD,2659.31,2659.31,2659.31,2659.31,10.64,0.004002,10.64,0.004002,1,2659.31
1728950400000,2024-10-15 00:00:00,ETH/USDD,2660,2680,2540,2540,19.99,0.007665,9.99,0.003744,7,2609.99
1728864000000,2024-10-14 00:00:00,ETH/USDD,2520,2640,2520,2640,327.71,0.126228,327.71,0.126228,10,2596.33
1728777600000,2024-10-13 00:00:00,ETH/USDD,2490,2490,2490,2490,0,0,0,0,0,2490
1728691200000,2024-10-12 00:00:00,ETH/USDD,2490,2490,2490,2490,4.99,0.002008,4.99,0.002008,1,2490
1728604800000,2024-10-11 00:00:00,ETH/USDD,2433.53,2470,2410.64,2470,93.72,0.038483,93.72,0.038483,18,2435.56
1728518400000,2024-10-10 00:00:00,ETH/USDD,2486.83,2486.83,2349.88,2349.88,192.46,0.081188,136.11,0.057571,33,2371.14
1728432000000,2024-10-09 00:00:00,ETH/USDD,2390,2462.02,2370,2462.02,29.47,0.012283,5.79,0.002353,4,2400.35
1728345600000,2024-10-08 00:00:00,ETH/USDD,2519.29,2519.29,2519.29,2519.29,0,0,0,0,0,2509.45
1728259200000,2024-10-07 00:00:00,ETH/USDD,2490,2519.29,2490,2519.29,14.88,0.005933,14.88,0.005933,2,2509.45
1728172800000,2024-10-06 00:00:00,ETH/USDD,2370,2370,2370,2370,0,0,0,0,0,2385.83
1728086400000,2024-10-05 00:00:00,ETH/USDD,2370,2370,2370,2370,0,0,0,0,0,2385.83
1728000000000,2024-10-04 00:00:00,ETH/USDD,2452.98,2452.98,2370,2370,53.92,0.022601,10.51,0.004398,16,2385.83
1727913600000,2024-10-03 00:00:00,ETH/USDD,2350,2719.99,2320,2337.6,2666.11,1.09662,2297.03,0.939509,35,2436.59
1727827200000,2024-10-02 00:00:00,ETH/USDD,2410,2410,2380,2380,10,0.004176,0,0.000002,7,2394.99
1727740800000,2024-10-01 00:00:00,ETH/USDD,2560,2560,2438.53,2438.53,815.85,0.334309,788.58,0.323386,9,2440.48
1727654400000,2024-09-30 00:00:00,ETH/USDD,2600,2600,2580,2580,23.96,0.009267,0,0,5,2585.95
1727568000000,2024-09-29 00:00:00,ETH/USDD,2671.6,2671.6,2671.6,2671.6,0,0,0,0,0,2671.6
1727481600000,2024-09-28 00:00:00,ETH/USDD,2671.61,2671.61,2671.6,2671.6,748.26,0.28008,0,0,2,2671.6
1727395200000,2024-09-27 00:00:00,ETH/USDD,2643.19,2705,2643.19,2705,241.13,0.08934,241.13,0.08934,15,2699.19
1727308800000,2024-09-26 00:00:00,ETH/USDD,2560,2560,2560,2560,0,0,0,0,0,2599.67
1727222400000,2024-09-25 00:00:00,ETH/USDD,2600,2604.56,2560,2560,2123.1,0.816685,2002.67,0.770261,14,2599.67
1727136000000,2024-09-24 00:00:00,ETH/USDD,2562.59,2563.26,2562.59,2563.26,15.23,0.005946,0,0,2,2562.92
1727049600000,2024-09-23 00:00:00,ETH/USDD,2640,2694.28,2640,2694.28,25.32,0.009465,25.32,0.009465,4,2676.25
1726963200000,2024-09-22 00:00:00,ETH/USDD,2610,2610,2610,2610,0,0,0,0,0,2577.62
1726876800000,2024-09-21 00:00:00,ETH/USDD,2580,2610,2566.32,2610,25.36,0.00984,9.99,0.003852,5,2577.62
1726790400000,2024-09-20 00:00:00,ETH/USDD,2489.99,2550,2489.99,2544.97,237.89,0.093628,237.89,0.093628,10,2540.98
1726704000000,2024-09-19 00:00:00,ETH/USDD,2400,2489.98,2400,2489.86,164.36,0.066241,164.36,0.066241,9,2481.41
1726617600000,2024-09-18 00:00:00,ETH/USDD,2325.36,2399.97,2300,2399.97,194.19,0.084182,7.2,0.003002,5,2307.04
1726531200000,2024-09-17 00:00:00,ETH/USDD,2309.64,2399.99,2309.64,2393.11,136.01,0.057597,119.2,0.050593,7,2361.74
1726444800000,2024-09-16 00:00:00,ETH/USDD,2271.9,2362.96,2260,2290,131.35,0.057284,1.14,0.0005,14,2293.14
1726358400000,2024-09-15 00:00:00,ETH/USDD,2418.5,2418.8,2350,2350,252.87,0.107576,0,0,4,2350.66
1726272000000,2024-09-14 00:00:00,ETH/USDD,2460,2460,2460,2460,0,0,0,0,0,2429.91
1726185600000,2024-09-13 00:00:00,ETH/USDD,2400,2460,2400,2460,751.09,0.309105,751.09,0.309105,5,2429.91
1726099200000,2024-09-12 00:00:00,ETH/USDD,2368.67,2375.23,2344.45,2364.24,181.57,0.076808,61.64,0.026173,16,2364.09
1726012800000,2024-09-11 00:00:00,ETH/USDD,2397.55,2397.55,2331.06,2331.06,141.38,0.059331,130.93,0.05485,3,2383.07
1725926400000,2024-09-10 00:00:00,ETH/USDD,2387.02,2399.02,2387.02,2398.63,93.63,0.039188,93.63,0.039188,7,2389.5
1725840000000,2024-09-09 00:00:00,ETH/USDD,2340,2370,2340,2370,16.02,0.006772,16.02,0.006772,4,2367.08
1725753600000,2024-09-08 00:00:00,ETH/USDD,2375.65,2375.65,2283.57,2283.57,313.14,0.134071,0,0,3,2336.53
1725667200000,2024-09-07 00:00:00,ETH/USDD,2250,2250,2250,2250,0,0,0,0,0,2287.94
1725580800000,2024-09-06 00:00:00,ETH/USDD,2350,2350,2250,2250,15.3,0.006691,0,0,5,2287.94
1725494400000,2024-09-05 00:00:00,ETH/USDD,2350,2350,2350,2350,4.69,0.001996,0,0,4,2350
1725408000000,2024-09-04 00:00:00,ETH/USDD,2390,2459,2342.52,2459,32.72,0.013675,19.99,0.008285,7,2393.77
1725321600000,2024-09-03 00:00:00,ETH/USDD,2569.83,2569.83,2418.4,2418.41,350.41,0.143041,122.63,0.050228,15,2450.19
1725235200000,2024-09-02 00:00:00,ETH/USDD,2499.07,2550,2456.08,2550,345.1,0.13703,345.1,0.13703,17,2518.51
1725148800000,2024-09-01 00:00:00,ETH/USDD,2430,2430,2430,2430,5,0.00206,0,0,1,2430
1725062400000,2024-08-31 00:00:00,ETH/USDD,2580,2580,2580,2580,0,0,0,0,0,2564.99
1724976000000,2024-08-30 00:00:00,ETH/USDD,2580,2580,2580,2580,0,0,0,0,0,2564.99
1724889600000,2024-08-29 00:00:00,ETH/USDD,2550,2580,2550,2580,9.99,0.003897,9.99,0.003897,2,2564.99
1724803200000,2024-08-28 00:00:00,ETH/USDD,2520,2520,2386.52,2386.52,6.52,0.002702,1.35,0.000538,2,2414.27
1724716800000,2024-08-27 00:00:00,ETH/USDD,2688.59,2688.59,2342.53,2342.53,2156.72,0.858783,1562.09,0.627042,31,2512.65
1724630400000,2024-08-26 00:00:00,ETH/USDD,2691.87,2691.87,2670.01,2685.3,1083.96,0.4036,0,0,11,2685.75
1724544000000,2024-08-25 00:00:00,ETH/USDD,2800,2800,2800,2800,0,0,0,0,0,2800
1724457600000,2024-08-24 00:00:00,ETH/USDD,2800,2800,2800,2800,4.99,0.001785,4.99,0.001785,1,2800
1724371200000,2024-08-23 00:00:00,ETH/USDD,2624.92,2770,2624.92,2770,157.9,0.059204,157.9,0.059204,9,2668.26
1724284800000,2024-08-22 00:00:00,ETH/USDD,2637.8,2637.8,2637.8,2637.8,19.1,0.007244,19.1,0.007244,1,2637.8
1724198400000,2024-08-21 00:00:00,ETH/USDD,2540,2540,2540,2540,4.99,0.001968,0,0,1,2540
1724112000000,2024-08-20 00:00:00,ETH/USDD,2659,2689,2659,2689,20.75,0.007741,20.75,0.007741,7,2681.33
1724025600000,2024-08-19 00:00:00,ETH/USDD,2610.64,2610.64,2610.64,2610.64,0,0,0,0,0,2610.64
1723939200000,2024-08-18 00:00:00,ETH/USDD,2610.64,2610.64,2610.64,2610.64,0,0,0,0,0,2610.64
1723852800000,2024-08-17 00:00:00,ETH/USDD,2610.64,2610.64,2610.64,2610.64,108.75,0.041657,108.75,0.041657,1,2610.64
1723766400000,2024-08-16 00:00:00,ETH/USDD,2540,2540,2540,2540,0,0,0,0,0,2600.1
1723680000000,2024-08-15 00:00:00,ETH/USDD,2630,2660,2540,2540,24.95,0.009599,0,0,5,2600.1
1723593600000,2024-08-14 00:00:00,ETH/USDD,2760,2760,2760,2760,4.99,0.001811,4.99,0.001811,1,2760
1723507200000,2024-08-13 00:00:00,ETH/USDD,2730,2730,2730,2730,0,0,0,0,0,2709.15
1723420800000,2024-08-12 00:00:00,ETH/USDD,2570,2730,2570,2730,267.12,0.098612,262.16,0.096682,21,2709.15
1723334400000,2024-08-11 00:00:00,ETH/USDD,2670,2700,2670,2689.87,10.99,0.004088,10.99,0.004088,3,2688.57
1723248000000,2024-08-10 00:00:00,ETH/USDD,2594.77,2668.46,2594.77,2668.46,21.4,0.008134,10.68,0.004005,2,2631.56
1723161600000,2024-08-09 00:00:00,ETH/USDD,2755.82,2755.82,2514.81,2514.81,48.26,0.019053,4.02,0.001462,2,2534.92
1723075200000,2024-08-08 00:00:00,ETH/USDD,2440,2720,2440,2720,837.89,0.331398,396.5,0.155194,27,2530.75
1722988800000,2024-08-07 00:00:00,ETH/USDD,2420.54,2420.54,2340,2340,19.98,0.008362,0,0,4,2390.11
1722902400000,2024-08-06 00:00:00,ETH/USDD,2520,2520,2520,2520,4.99,0.001984,4.99,0.001984,1,2520
