unix,date,symbol,open,high,low,close,Volume XMR,Volume BTC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1595548800000,2020-07-24 00:00:00,XMR/BTC,0.007605,0.00763598,0.00746883,0.00750817,15.85326628,2101.20434454,0,0,0,0.00754484
1595462400000,2020-07-23 00:00:00,XMR/BTC,0.00750514,0.00772762,0.00745547,0.00761,20.55086408,2715.14893921,0,0,0,0.00756896
1595376000000,2020-07-22 00:00:00,XMR/BTC,0.00743237,0.00758243,0.00741,0.00749676,28.59167505,3817.28624371,0,0,0,0.00749005
1595289600000,2020-07-21 00:00:00,XMR/BTC,0.0075645,0.00769073,0.00743107,0.0074311,17.47414824,2301.69582701,0,0,0,0.00759185
1595203200000,2020-07-20 00:00:00,XMR/BTC,0.00747549,0.00764506,0.00747549,0.00755741,20.23425849,2675.72045439,0,0,0,0.00756217
1595116800000,2020-07-19 00:00:00,XMR/BTC,0.00745727,0.00754572,0.00741011,0.00747572,23.29059687,3109.80823044,0,0,0,0.00748939
1595030400000,2020-07-18 00:00:00,XMR/BTC,0.00738003,0.00754426,0.00734449,0.00744694,21.0675189,2833.59695648,0,0,0,0.0074349
1594944000000,2020-07-17 00:00:00,XMR/BTC,0.0074,0.00745545,0.00735748,0.00738003,16.57750738,2236.25750868,0,0,0,0.00741305
1594857600000,2020-07-16 00:00:00,XMR/BTC,0.00768698,0.00776517,0.00726227,0.00739999,80.4840422,10802.85984934,0,0,0,0.00745025
1594771200000,2020-07-15 00:00:00,XMR/BTC,0.00733903,0.00785714,0.00731033,0.00766923,65.20382237,8581.61698552,0,0,0,0.00759808
1594684800000,2020-07-14 00:00:00,XMR/BTC,0.007486,0.007486,0.00729556,0.00734715,43.50967962,5866.55583775,0,0,0,0.00741656
1594598400000,2020-07-13 00:00:00,XMR/BTC,0.00744341,0.00756019,0.00736301,0.00748317,58.68054813,7840.37291709,0,0,0,0.0074844
1594512000000,2020-07-12 00:00:00,XMR/BTC,0.00744452,0.00758173,0.00738577,0.0074452,49.06710239,6548.3168238,0,0,0,0.00749308
1594425600000,2020-07-11 00:00:00,XMR/BTC,0.00724684,0.00751812,0.00724004,0.00743245,42.12226378,5679.55649595,0,0,0,0.00741647
1594339200000,2020-07-10 00:00:00,XMR/BTC,0.00729037,0.00744389,0.00711843,0.00724684,45.72831677,6276.31256941,0,0,0,0.00728585
1594252800000,2020-07-09 00:00:00,XMR/BTC,0.00703304,0.0077,0.006964,0.0072928,138.60594462,19019.49305528,0,0,0,0.00728757
1594166400000,2020-07-08 00:00:00,XMR/BTC,0.00699029,0.00716919,0.00694822,0.00701606,64.90383034,9169.88192669,0,0,0,0.00707793
1594080000000,2020-07-07 00:00:00,XMR/BTC,0.00695957,0.00701219,0.00690022,0.00699029,24.87418368,3573.44657103,0,0,0,0.00696083
1593993600000,2020-07-06 00:00:00,XMR/BTC,0.00695791,0.00701219,0.0069,0.00694531,50.87904593,7325.39041778,0,0,0,0.00694557
1593907200000,2020-07-05 00:00:00,XMR/BTC,0.00701198,0.00710761,0.0068202,0.00696643,44.86549991,6420.08439,0,0,0,0.0069883
1593820800000,2020-07-04 00:00:00,XMR/BTC,0.006911,0.00707452,0.0068796,0.0070186,18.38667746,2634.95596171,0,0,0,0.00697798
1593734400000,2020-07-03 00:00:00,XMR/BTC,0.007177,0.00724999,0.00680566,0.00691041,73.15794627,10436.56264169,0,0,0,0.00700977
1593648000000,2020-07-02 00:00:00,XMR/BTC,0.00698063,0.00733097,0.00694058,0.00718331,63.6493408,8993.07324487,0,0,0,0.00707759
1593561600000,2020-07-01 00:00:00,XMR/BTC,0.00695218,0.00700548,0.0069,0.00698885,54.50926538,7834.41424431,0,0,0,0.00695766
1593475200000,2020-06-30 00:00:00,XMR/BTC,0.00698084,0.00702979,0.00692931,0.00695218,21.30878258,3050.03219535,0,0,0,0.00698641
1593388800000,2020-06-29 00:00:00,XMR/BTC,0.0069334,0.00703,0.00688429,0.00697951,43.84488817,6277.91681171,0,0,0,0.00698398
1593302400000,2020-06-28 00:00:00,XMR/BTC,0.00687837,0.00695,0.00684513,0.006932,18.08792406,2616.48038001,0,0,0,0.00691307
1593216000000,2020-06-27 00:00:00,XMR/BTC,0.00697939,0.00703351,0.0068,0.0068828,13.56007672,1965.30006708,0,0,0,0.00689974
1593129600000,2020-06-26 00:00:00,XMR/BTC,0.00695116,0.00703356,0.00691205,0.00698038,12.53284244,1796.99510378,0,0,0,0.00697433
1593043200000,2020-06-25 00:00:00,XMR/BTC,0.00696994,0.00709225,0.00694695,0.00696135,31.84244464,4554.58663698,0,0,0,0.00699129
1592956800000,2020-06-24 00:00:00,XMR/BTC,0.00694766,0.00698936,0.00688821,0.00696993,41.32569329,5943.71998959,0,0,0,0.00695283
1592870400000,2020-06-23 00:00:00,XMR/BTC,0.00682017,0.00696,0.00681005,0.00695842,38.53252659,5577.53734548,0,0,0,0.00690851
1592784000000,2020-06-22 00:00:00,XMR/BTC,0.00694169,0.00696529,0.00682005,0.00682321,33.20452425,4806.38481618,0,0,0,0.00690841
1592697600000,2020-06-21 00:00:00,XMR/BTC,0.00684264,0.0069483,0.00683333,0.00694174,6.30887625,911.70409953,0,0,0,0.00691987
1592611200000,2020-06-20 00:00:00,XMR/BTC,0.00689592,0.00694599,0.00683333,0.0068426,7.87089828,1143.36511188,0,0,0,0.00688397
1592524800000,2020-06-19 00:00:00,XMR/BTC,0.00690603,0.0069682,0.00684001,0.00688063,19.22176637,2775.98585925,0,0,0,0.0069243
1592438400000,2020-06-18 00:00:00,XMR/BTC,0.00688964,0.00698626,0.00683333,0.00690233,22.36356494,3222.49915586,0,0,0,0.00693982
1592352000000,2020-06-17 00:00:00,XMR/BTC,0.00692242,0.007015,0.00688002,0.00688002,76.1814367,10897.72210362,0,0,0,0.00699058
1592265600000,2020-06-16 00:00:00,XMR/BTC,0.00683769,0.00694999,0.00680501,0.00692005,20.68845972,3005.25218562,0,0,0,0.0068841
1592179200000,2020-06-15 00:00:00,XMR/BTC,0.00702001,0.00702001,0.00681,0.0068424,15.63692306,2270.01033131,0,0,0,0.00688848
1592092800000,2020-06-14 00:00:00,XMR/BTC,0.00701658,0.0070298,0.006905,0.00699871,4.3886911,627.78737602,0,0,0,0.00699072
1592006400000,2020-06-13 00:00:00,XMR/BTC,0.00692802,0.00702981,0.00690001,0.00701491,27.67809346,3956.05579518,0,0,0,0.00699638
1591920000000,2020-06-12 00:00:00,XMR/BTC,0.00685714,0.007,0.00680992,0.00693918,11.35023089,1636.38568372,0,0,0,0.00693615
1591833600000,2020-06-11 00:00:00,XMR/BTC,0.00705,0.0070632,0.00685714,0.00686027,23.38101856,3354.52842586,0,0,0,0.00696998
1591747200000,2020-06-10 00:00:00,XMR/BTC,0.00695779,0.00706319,0.00690106,0.00704084,37.25595001,5324.27406163,0,0,0,0.00699737
1591660800000,2020-06-09 00:00:00,XMR/BTC,0.00697704,0.0070349,0.0069456,0.00695245,28.51430391,4072.51745604,0,0,0,0.00700164
1591574400000,2020-06-08 00:00:00,XMR/BTC,0.0067994,0.00699946,0.00679525,0.0069763,23.45646115,3386.03980816,0,0,0,0.0069274
1591488000000,2020-06-07 00:00:00,XMR/BTC,0.00700001,0.00704014,0.0067679,0.00681025,17.88041636,2587.36308391,0,0,0,0.00691067
1591401600000,2020-06-06 00:00:00,XMR/BTC,0.00700206,0.00704005,0.00697984,0.00700001,5.41241592,770.8954707,0,0,0,0.00702094
1591315200000,2020-06-05 00:00:00,XMR/BTC,0.0069595,0.00704,0.00694001,0.00699602,12.25623425,1752.48845336,0,0,0,0.00699361
1591228800000,2020-06-04 00:00:00,XMR/BTC,0.00695,0.00707459,0.006895,0.00695845,15.57899039,2240.1386678,0,0,0,0.00695447
1591142400000,2020-06-03 00:00:00,XMR/BTC,0.00698936,0.00708669,0.00695,0.00695001,35.67731559,5061.99681226,0,0,0,0.00704807
1591056000000,2020-06-02 00:00:00,XMR/BTC,0.00663184,0.007,0.00655082,0.00699005,65.93937615,9700.71427723,0,0,0,0.00679737
1590969600000,2020-06-01 00:00:00,XMR/BTC,0.00686236,0.00693689,0.00660606,0.00662073,36.79482768,5430.8360916,0,0,0,0.00677516
1590883200000,2020-05-31 00:00:00,XMR/BTC,0.00705304,0.00715821,0.0068,0.00688168,48.1369193,6869.53117832,0,0,0,0.0070073
1590796800000,2020-05-30 00:00:00,XMR/BTC,0.00699831,0.00715976,0.0069616,0.00705304,18.74661588,2663.19986275,0,0,0,0.00703913
1590710400000,2020-05-29 00:00:00,XMR/BTC,0.00700034,0.0071,0.00697315,0.00701063,31.47993408,4455.69688605,0,0,0,0.00706509
1590624000000,2020-05-28 00:00:00,XMR/BTC,0.0070094,0.00708058,0.00686534,0.00700906,38.07197876,5459.18721157,0,0,0,0.00697392
1590537600000,2020-05-27 00:00:00,XMR/BTC,0.00699527,0.00715,0.00692247,0.00701419,38.52583586,5484.7374338,0,0,0,0.00702418
1590451200000,2020-05-26 00:00:00,XMR/BTC,0.00690862,0.0070253,0.00686354,0.00699636,42.31443881,6078.99412211,0,0,0,0.00696076
1590364800000,2020-05-25 00:00:00,XMR/BTC,0.00695534,0.00702695,0.00687331,0.00690654,27.2106625,3896.04495421,0,0,0,0.00698417
1590278400000,2020-05-24 00:00:00,XMR/BTC,0.00691615,0.00699999,0.00682,0.00696433,16.95847924,2458.00378456,0,0,0,0.00689928
1590192000000,2020-05-23 00:00:00,XMR/BTC,0.00687664,0.00704999,0.00681782,0.00690959,7.38956592,1067.76324085,0,0,0,0.0069206
1590105600000,2020-05-22 00:00:00,XMR/BTC,0.00679396,0.00692931,0.00675581,0.00685936,55.72826128,8123.08935179,0,0,0,0.00686047
1590019200000,2020-05-21 00:00:00,XMR/BTC,0.0067926,0.00684,0.00670002,0.00679199,12.42447046,1833.00879214,0,0,0,0.00677818
1589932800000,2020-05-20 00:00:00,XMR/BTC,0.0068204,0.0068693,0.00675001,0.00678095,39.61994513,5817.9424039,0,0,0,0.00680995
1589846400000,2020-05-19 00:00:00,XMR/BTC,0.0068743,0.006912,0.00676994,0.006825,24.16802521,3520.61177599,0,0,0,0.00686472
1589760000000,2020-05-18 00:00:00,XMR/BTC,0.00671355,0.00694441,0.00666335,0.00687036,35.87616781,5259.72014669,0,0,0,0.00682092
1589673600000,2020-05-17 00:00:00,XMR/BTC,0.00697519,0.0069824,0.00670382,0.00672954,47.73773629,7015.72629135,0,0,0,0.00680438
1589587200000,2020-05-16 00:00:00,XMR/BTC,0.00673527,0.00699997,0.00666823,0.00695503,24.72440141,3619.91545342,0,0,0,0.0068301
1589500800000,2020-05-15 00:00:00,XMR/BTC,0.00667069,0.00687941,0.00664074,0.00675538,54.53006124,8044.348904,0,0,0,0.00677867
1589414400000,2020-05-14 00:00:00,XMR/BTC,0.00697056,0.00699322,0.00652487,0.00666759,57.5545765,8608.40878887,0,0,0,0.00668585
1589328000000,2020-05-13 00:00:00,XMR/BTC,0.00697683,0.00727998,0.00690204,0.00697108,60.46411826,8520.88887614,0,0,0,0.00709598
1589241600000,2020-05-12 00:00:00,XMR/BTC,0.00694062,0.00705,0.00685461,0.00700014,85.93722994,12365.17565383,0,0,0,0.00694994
1589155200000,2020-05-11 00:00:00,XMR/BTC,0.00670347,0.00697851,0.00669335,0.00694084,65.58360542,9596.38098354,0,0,0,0.0068342
1589068800000,2020-05-10 00:00:00,XMR/BTC,0.00659205,0.00683392,0.00649356,0.00672539,44.74444213,6729.82550637,0,0,0,0.00664867
1588982400000,2020-05-09 00:00:00,XMR/BTC,0.00647831,0.00672184,0.00642986,0.0066095,69.54678939,10547.59928525,0,0,0,0.00659361
1588896000000,2020-05-08 00:00:00,XMR/BTC,0.00645176,0.00664138,0.00641048,0.00646706,33.07834732,5067.90657231,0,0,0,0.00652702
1588809600000,2020-05-07 00:00:00,XMR/BTC,0.00633382,0.0066299,0.00615791,0.00646516,85.23558267,13281.84293927,0,0,0,0.00641745
1588723200000,2020-05-06 00:00:00,XMR/BTC,0.00668001,0.00681995,0.00631155,0.00631164,75.68704722,11445.78940526,0,0,0,0.00661265
1588636800000,2020-05-05 00:00:00,XMR/BTC,0.00687973,0.00697198,0.00665863,0.00668985,35.15665495,5180.09423114,0,0,0,0.00678687
1588550400000,2020-05-04 00:00:00,XMR/BTC,0.00700671,0.00711,0.00676057,0.00687675,40.68861538,5921.10652037,0,0,0,0.00687179
1588464000000,2020-05-03 00:00:00,XMR/BTC,0.00718497,0.00719991,0.00700673,0.00700673,30.27132435,4272.12946204,0,0,0,0.00708576
1588377600000,2020-05-02 00:00:00,XMR/BTC,0.00718999,0.007282,0.00717002,0.00718375,10.65006579,1472.06684394,0,0,0,0.00723477
1588291200000,2020-05-01 00:00:00,XMR/BTC,0.00722002,0.00741349,0.00712639,0.00718578,33.95256375,4658.4886066,0,0,0,0.00728832
1588204800000,2020-04-30 00:00:00,XMR/BTC,0.00755474,0.00758851,0.00702811,0.00722002,69.84984454,9620.45824212,0,0,0,0.00726055
1588118400000,2020-04-29 00:00:00,XMR/BTC,0.008018,0.00803928,0.00743961,0.00754955,158.55768693,20464.74777142,0,0,0,0.00774784
1588032000000,2020-04-28 00:00:00,XMR/BTC,0.00802347,0.008252,0.00790278,0.008018,121.37049308,14999.78156043,0,0,0,0.00809148
1587945600000,2020-04-27 00:00:00,XMR/BTC,0.00797498,0.008065,0.00794311,0.00802355,59.52793907,7428.36845852,0,0,0,0.00801359
1587859200000,2020-04-26 00:00:00,XMR/BTC,0.00801879,0.00813633,0.00797498,0.00797498,22.86621443,2842.45832133,0,0,0,0.00804452
1587772800000,2020-04-25 00:00:00,XMR/BTC,0.00809427,0.00815573,0.00797662,0.00802173,35.78870854,4425.77520908,0,0,0,0.00808642
1587686400000,2020-04-24 00:00:00,XMR/BTC,0.00800728,0.00823109,0.0078712,0.00809139,84.79640725,10450.90523743,0,0,0,0.00811378
1587600000000,2020-04-23 00:00:00,XMR/BTC,0.00798932,0.00809268,0.00786502,0.00800813,49.6155222,6191.65754671,0,0,0,0.00801328
1587513600000,2020-04-22 00:00:00,XMR/BTC,0.0080568,0.00809999,0.0079842,0.00799006,50.22222412,6246.96562495,0,0,0,0.00803945
1587427200000,2020-04-21 00:00:00,XMR/BTC,0.00799912,0.00809999,0.00797121,0.00805169,66.90173302,8337.07890666,0,0,0,0.0080246
1587340800000,2020-04-20 00:00:00,XMR/BTC,0.008015,0.00811109,0.00794329,0.00801968,86.83925103,10778.44845234,0,0,0,0.00805674
1587254400000,2020-04-19 00:00:00,XMR/BTC,0.00799929,0.00811389,0.00797223,0.008015,47.03519166,5829.40611113,0,0,0,0.0080686
1587168000000,2020-04-18 00:00:00,XMR/BTC,0.00799601,0.00809999,0.00791552,0.00799928,59.94492749,7483.27154623,0,0,0,0.00801052
1587081600000,2020-04-17 00:00:00,XMR/BTC,0.00803135,0.0080776,0.00795569,0.00797108,48.40757075,6030.44233257,0,0,0,0.0080272
1586995200000,2020-04-16 00:00:00,XMR/BTC,0.00803,0.00810999,0.00791682,0.0080029,52.07038603,6500.40638954,0,0,0,0.00801032
1586908800000,2020-04-15 00:00:00,XMR/BTC,0.00786947,0.00814862,0.0078636,0.0080157,82.69986073,10321.0516051,0,0,0,0.00801273
1586822400000,2020-04-14 00:00:00,XMR/BTC,0.00774282,0.00798144,0.00773121,0.00786941,49.42648658,6279.34945554,0,0,0,0.00787127
1586736000000,2020-04-13 00:00:00,XMR/BTC,0.00778991,0.00785,0.00762047,0.0077464,30.29863376,3911.05498466,0,0,0,0.00774692
1586649600000,2020-04-12 00:00:00,XMR/BTC,0.00783909,0.00785847,0.00770173,0.00777508,56.11523241,7223.3907424,0,0,0,0.00776854
1586563200000,2020-04-11 00:00:00,XMR/BTC,0.00783543,0.00791285,0.00775001,0.007825,14.0938441,1798.74096693,0,0,0,0.00783539
1586476800000,2020-04-10 00:00:00,XMR/BTC,0.00801322,0.00802364,0.00776905,0.00782554,41.22674961,5224.86894712,0,0,0,0.00789048
1586390400000,2020-04-09 00:00:00,XMR/BTC,0.00786615,0.00807651,0.00781363,0.00802499,78.69846074,9908.38446212,0,0,0,0.00794261
1586304000000,2020-04-08 00:00:00,XMR/BTC,0.00777056,0.00791735,0.00773387,0.00785673,48.29727212,6157.46039732,0,0,0,0.0078437
1586217600000,2020-04-07 00:00:00,XMR/BTC,0.00801511,0.00811462,0.00764398,0.0077816,140.3762143,17862.70012122,0,0,0,0.00785862
1586131200000,2020-04-06 00:00:00,XMR/BTC,0.007855,0.0081313,0.00782659,0.00805002,59.34945379,7410.25377332,0,0,0,0.00800909
1586044800000,2020-04-05 00:00:00,XMR/BTC,0.00787505,0.00799749,0.00779301,0.00785499,38.76223667,4908.23810786,0,0,0,0.00789738
1585958400000,2020-04-04 00:00:00,XMR/BTC,0.00787029,0.00816024,0.00779192,0.00789848,69.03067419,8727.22615262,0,0,0,0.0079098
1585872000000,2020-04-03 00:00:00,XMR/BTC,0.00746485,0.00798,0.00745079,0.00786,98.02966046,12666.62719243,0,0,0,0.0077392
1585785600000,2020-04-02 00:00:00,XMR/BTC,0.00727983,0.00746809,0.00724116,0.00746486,60.92859135,8280.1193105,0,0,0,0.00735841
1585699200000,2020-04-01 00:00:00,XMR/BTC,0.0074227,0.00759999,0.00728336,0.0072839,56.72751392,7556.03037911,0,0,0,0.00750758
1585612800000,2020-03-31 00:00:00,XMR/BTC,0.007256,0.00749999,0.00721501,0.0074284,57.81963439,7853.68225142,0,0,0,0.0073621
1585526400000,2020-03-30 00:00:00,XMR/BTC,0.00748171,0.00753047,0.00720024,0.00727003,45.36532473,6108.21588481,0,0,0,0.00742693
1585440000000,2020-03-29 00:00:00,XMR/BTC,0.00754497,0.0076,0.00738962,0.00748593,45.23312539,6022.66554027,0,0,0,0.00751048
1585353600000,2020-03-28 00:00:00,XMR/BTC,0.00750035,0.00771637,0.00735748,0.00754499,68.60002736,9101.89194279,0,0,0,0.00753689
1585267200000,2020-03-27 00:00:00,XMR/BTC,0.00746405,0.00772024,0.00725,0.00748494,89.20066679,11885.03452832,0,0,0,0.00750529
1585180800000,2020-03-26 00:00:00,XMR/BTC,0.0070504,0.00769785,0.00699913,0.00747041,80.75477781,10911.0921607,0,0,0,0.00740116
1585094400000,2020-03-25 00:00:00,XMR/BTC,0.00702023,0.00708498,0.00688686,0.00703967,36.40711027,5207.75911765,0,0,0,0.00699093
1585008000000,2020-03-24 00:00:00,XMR/BTC,0.00685132,0.00714827,0.0067,0.00700021,51.78024042,7479.80790332,0,0,0,0.00692266
1584921600000,2020-03-23 00:00:00,XMR/BTC,0.00657001,0.006905,0.00649102,0.00685633,76.03092014,11308.85064651,0,0,0,0.00672313
1584835200000,2020-03-22 00:00:00,XMR/BTC,0.00667499,0.0069,0.00650981,0.00655001,27.82699116,4172.24540307,0,0,0,0.00666954
1584748800000,2020-03-21 00:00:00,XMR/BTC,0.00647197,0.00692052,0.00644789,0.00667499,23.43239773,3541.48994186,0,0,0,0.00661653
1584662400000,2020-03-20 00:00:00,XMR/BTC,0.00662002,0.00677317,0.00632763,0.00648719,69.04493688,10523.74523949,0,0,0,0.00656087
1584576000000,2020-03-19 00:00:00,XMR/BTC,0.00688499,0.00696949,0.00650477,0.00660944,92.27741828,13761.96242995,0,0,0,0.00670525
1584489600000,2020-03-18 00:00:00,XMR/BTC,0.00681,0.006975,0.00664512,0.006885,80.18127375,11766.52481246,0,0,0,0.00681435
1584403200000,2020-03-17 00:00:00,XMR/BTC,0.00675806,0.00692824,0.00669054,0.006815,47.02291887,6875.87304755,0,0,0,0.00683882
1584316800000,2020-03-16 00:00:00,XMR/BTC,0.00709,0.007304,0.00649533,0.00675717,96.36869068,14422.51058774,0,0,0,0.00668182
1584230400000,2020-03-15 00:00:00,XMR/BTC,0.0069889,0.00723256,0.00682,0.00709,24.86163716,3558.97545531,0,0,0,0.00698561
1584144000000,2020-03-14 00:00:00,XMR/BTC,0.00663,0.00747387,0.00660853,0.00696401,83.86606379,11866.24772135,0,0,0,0.00706761
1584057600000,2020-03-13 00:00:00,XMR/BTC,0.00662659,0.00700586,0.00637144,0.00661571,118.02109501,17626.9021924,0,0,0,0.0066955
1583971200000,2020-03-12 00:00:00,XMR/BTC,0.00683494,0.00701732,0.006146,0.00662,162.67830354,24709.48078316,0,0,0,0.00658363
1583884800000,2020-03-11 00:00:00,XMR/BTC,0.00695,0.00704189,0.00671011,0.00684399,23.77417183,3441.75800221,0,0,0,0.00690756
1583798400000,2020-03-10 00:00:00,XMR/BTC,0.00701981,0.00703023,0.0069,0.00695001,18.89572173,2715.41682359,0,0,0,0.00695868
1583712000000,2020-03-09 00:00:00,XMR/BTC,0.00702096,0.00718499,0.0068,0.00702365,59.86714854,8574.44236834,0,0,0,0.00698204
1583625600000,2020-03-08 00:00:00,XMR/BTC,0.00740239,0.0074168,0.0069,0.00702005,56.63839141,7932.67301249,0,0,0,0.00713988
1583539200000,2020-03-07 00:00:00,XMR/BTC,0.007565,0.007587,0.00734734,0.00739121,17.54997857,2345.10549941,0,0,0,0.00748366
1583452800000,2020-03-06 00:00:00,XMR/BTC,0.0075645,0.00761234,0.00749,0.007565,18.39388102,2435.75707346,0,0,0,0.0075516
1583366400000,2020-03-05 00:00:00,XMR/BTC,0.00752001,0.00768679,0.00752001,0.00756449,9.86349522,1294.456454,0,0,0,0.00761979
1583280000000,2020-03-04 00:00:00,XMR/BTC,0.00752937,0.0077,0.00744543,0.00751829,14.64177632,1933.87598578,0,0,0,0.0075712
1583193600000,2020-03-03 00:00:00,XMR/BTC,0.00772414,0.00778371,0.007468,0.00752327,16.80424579,2222.71839848,0,0,0,0.00756022
1583107200000,2020-03-02 00:00:00,XMR/BTC,0.0075646,0.00779084,0.00754085,0.00771766,17.83598074,2317.92063912,0,0,0,0.00769481
1583020800000,2020-03-01 00:00:00,XMR/BTC,0.00772016,0.007829,0.00750231,0.00755604,22.92094582,3009.43043104,0,0,0,0.00761637
1582934400000,2020-02-29 00:00:00,XMR/BTC,0.0078853,0.0079,0.00771812,0.00772082,11.3929509,1460.47959502,0,0,0,0.00780082
1582848000000,2020-02-28 00:00:00,XMR/BTC,0.0079561,0.00805071,0.007737,0.00786406,17.7196824,2248.56842765,0,0,0,0.00788042
1582761600000,2020-02-27 00:00:00,XMR/BTC,0.00802563,0.00814099,0.00782,0.00795571,53.72284342,6763.3988837,0,0,0,0.00794317
1582675200000,2020-02-26 00:00:00,XMR/BTC,0.00823161,0.008327,0.00786429,0.00802612,23.78444623,2965.12386478,0,0,0,0.0080214
1582588800000,2020-02-25 00:00:00,XMR/BTC,0.0081882,0.00848366,0.00813312,0.00821198,59.22920593,7189.90843889,0,0,0,0.00823782
1582502400000,2020-02-24 00:00:00,XMR/BTC,0.00854998,0.00865844,0.00806769,0.00820017,93.03793739,11293.99050119,0,0,0,0.00823782
1582416000000,2020-02-23 00:00:00,XMR/BTC,0.00817023,0.0086214,0.00815031,0.00855515,18.50737216,2195.83989408,0,0,0,0.00842837
1582329600000,2020-02-22 00:00:00,XMR/BTC,0.00827703,0.00857566,0.00812046,0.00820664,35.8817192,4306.57943832,0,0,0,0.00833183
1582243200000,2020-02-21 00:00:00,XMR/BTC,0.00793516,0.008448,0.00788824,0.00827707,28.34318608,3440.7332863,0,0,0,0.00823754
1582156800000,2020-02-20 00:00:00,XMR/BTC,0.0081,0.00821182,0.00788709,0.00797435,45.75391586,5698.05133482,0,0,0,0.00802974
1582070400000,2020-02-19 00:00:00,XMR/BTC,0.00851679,0.00859028,0.0081,0.00810001,70.71687037,8434.15694453,0,0,0,0.00838458
1581984000000,2020-02-18 00:00:00,XMR/BTC,0.00850212,0.00869236,0.0084149,0.00851261,58.51512168,6859.95936391,0,0,0,0.00852995
1581897600000,2020-02-17 00:00:00,XMR/BTC,0.00885072,0.00895365,0.0083297,0.00850211,150.06034121,17539.44250097,0,0,0,0.00855559
1581811200000,2020-02-16 00:00:00,XMR/BTC,0.009005,0.00923406,0.008297,0.00891499,78.8925756,9058.73061543,0,0,0,0.00870901
1581724800000,2020-02-15 00:00:00,XMR/BTC,0.00918801,0.00946561,0.00878494,0.009,51.08521018,5578.50037043,0,0,0,0.00915751
1581638400000,2020-02-14 00:00:00,XMR/BTC,0.0090699,0.0092,0.00893251,0.0092,33.63658881,3698.45472228,0,0,0,0.00909476
1581552000000,2020-02-13 00:00:00,XMR/BTC,0.00919999,0.00921756,0.00884134,0.00905999,60.59868615,6717.70824296,0,0,0,0.00902073
1581465600000,2020-02-12 00:00:00,XMR/BTC,0.0087401,0.0092,0.0087401,0.009185,77.42261812,8667.36789404,0,0,0,0.00893265
1581379200000,2020-02-11 00:00:00,XMR/BTC,0.00861794,0.00875,0.00834629,0.00875,52.77042624,6184.75790364,0,0,0,0.00853233
1581292800000,2020-02-10 00:00:00,XMR/BTC,0.00861248,0.00868,0.00847043,0.00860299,53.94984516,6287.92263899,0,0,0,0.00857991
1581206400000,2020-02-09 00:00:00,XMR/BTC,0.00814578,0.00863037,0.008065,0.00862186,73.63893219,8781.4911561,0,0,0,0.00838569
1581120000000,2020-02-08 00:00:00,XMR/BTC,0.00809503,0.00830002,0.00794151,0.00815494,55.15591007,6739.94225419,0,0,0,0.00818343
1581033600000,2020-02-07 00:00:00,XMR/BTC,0.008015,0.00822998,0.008001,0.00811971,39.72422294,4880.82177547,0,0,0,0.00813883
1580947200000,2020-02-06 00:00:00,XMR/BTC,0.00809011,0.008235,0.00799,0.00800503,50.73484414,6266.26164227,0,0,0,0.0080965
1580860800000,2020-02-05 00:00:00,XMR/BTC,0.00817944,0.00830406,0.00802001,0.00810488,64.1134624,7855.81123977,0,0,0,0.00816127
1580774400000,2020-02-04 00:00:00,XMR/BTC,0.00825844,0.00828945,0.00803981,0.00817833,50.1255855,6163.70149047,0,0,0,0.00813238
1580688000000,2020-02-03 00:00:00,XMR/BTC,0.00802,0.0083629,0.00792819,0.00825904,85.4114044,10408.90015299,0,0,0,0.00820561
1580601600000,2020-02-02 00:00:00,XMR/BTC,0.00780014,0.00824,0.0076429,0.00801515,77.09097753,9813.973695,0,0,0,0.00785522
1580515200000,2020-02-01 00:00:00,XMR/BTC,0.00771995,0.0079,0.00762001,0.00780999,44.18478017,5689.83338323,0,0,0,0.00776556
1580428800000,2020-01-31 00:00:00,XMR/BTC,0.00786999,0.007987,0.007465,0.00770502,80.34930181,10496.05906203,0,0,0,0.00765518
1580342400000,2020-01-30 00:00:00,XMR/BTC,0.007525,0.00787493,0.00731826,0.00786023,69.60110294,9255.21388646,0,0,0,0.0075202
1580256000000,2020-01-29 00:00:00,XMR/BTC,0.00722,0.00753652,0.0072053,0.007516,34.23091214,4618.36160792,0,0,0,0.00741191
1580169600000,2020-01-28 00:00:00,XMR/BTC,0.00736,0.00743116,0.00722,0.00722999,29.98496073,4102.89924987,0,0,0,0.00730823
1580083200000,2020-01-27 00:00:00,XMR/BTC,0.00742,0.00751286,0.00724628,0.00734517,66.61765475,9044.0775137,0,0,0,0.00736588
1579996800000,2020-01-26 00:00:00,XMR/BTC,0.00735804,0.00753,0.007315,0.00742998,19.5417259,2621.48244539,0,0,0,0.00745445
1579910400000,2020-01-25 00:00:00,XMR/BTC,0.00730785,0.00743,0.0072227,0.00735804,23.97341852,3262.82695714,0,0,0,0.00734743
1579824000000,2020-01-24 00:00:00,XMR/BTC,0.00744,0.00744,0.00701377,0.00730001,49.81360133,6869.47232939,0,0,0,0.00725144
1579737600000,2020-01-23 00:00:00,XMR/BTC,0.0075,0.00750999,0.0073,0.00744014,30.36363143,4097.57157875,0,0,0,0.00741015
1579651200000,2020-01-22 00:00:00,XMR/BTC,0.00754424,0.0075999,0.00743225,0.00748524,28.35785774,3776.67371177,0,0,0,0.00750868
