unix,date,symbol,open,high,low,close,Volume CORN,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1653696000000,2022-05-28 00:00:00,CORN/USDT,12.30000011,12.30000011,12.30000011,12.30000011,0,0,0,0,0,12.30000011
1653609600000,2022-05-27 00:00:00,CORN/USDT,12.30000011,12.30000011,12.30000011,12.30000011,1.0686015,0.08687817,0,0,0,12.30000011
1653523200000,2022-05-26 00:00:00,CORN/USDT,12.00000001,12.00000001,12,12,0,0,0,0,0,12
1653436800000,2022-05-25 00:00:00,CORN/USDT,12.00000001,12.00000001,12,12,0,0,0,0,0,12
1653350400000,2022-05-24 00:00:00,CORN/USDT,12.00000001,12.00000001,12,12,0,0,0,0,0,12
1653264000000,2022-05-23 00:00:00,CORN/USDT,12.00000001,12.00000001,12,12,0,0,0,0,0,12
1653177600000,2022-05-22 00:00:00,CORN/USDT,12.00000001,12.00000001,12,12,0,0,0,0,0,12
1653091200000,2022-05-21 00:00:00,CORN/USDT,12.00000001,12.00000001,12,12,0,0,0,0,0,12
1653004800000,2022-05-20 00:00:00,CORN/USDT,12.00000001,12.00000001,12,12,0,0,0,0,0,12
1652918400000,2022-05-19 00:00:00,CORN/USDT,12.00000001,12.00000001,12,12,24,2,0,0,0,12
1652832000000,2022-05-18 00:00:00,CORN/USDT,12.00000001,12.00000002,12,12,0,0,0,0,0,12
1652745600000,2022-05-17 00:00:00,CORN/USDT,12.00000001,12.00000002,12,12,49.55148529,4.12929044,0,0,0,12
1652659200000,2022-05-16 00:00:00,CORN/USDT,14.99999978,14.99999978,14.99999977,14.99999978,0,0,0,0,0,14.99999977
1652572800000,2022-05-15 00:00:00,CORN/USDT,14.99999978,14.99999978,14.99999977,14.99999978,3.25725025,0.21715002,0,0,0,14.99999977
1652486400000,2022-05-14 00:00:00,CORN/USDT,16.00000001,16.00000001,12,12,0,0,0,0,0,15.42132008
1652400000000,2022-05-13 00:00:00,CORN/USDT,16.00000001,16.00000001,12,12,0,0,0,0,0,15.42132008
1652313600000,2022-05-12 00:00:00,CORN/USDT,16.00000001,16.00000001,12,12,651.10398704,42.221028,0,0,0,15.42132008
1652227200000,2022-05-11 00:00:00,CORN/USDT,17.99899998,17.99899998,16.00000001,16.00000001,203.73479931,12.7209311,0,0,0,16.01571439
1652140800000,2022-05-10 00:00:00,CORN/USDT,16.00000101,16.00000101,16.00000101,16.00000101,47.2545161,2.95340707,0,0,0,16.00000101
1652054400000,2022-05-09 00:00:00,CORN/USDT,16.00000101,16.00000101,16.000001,16.00000101,20.72032882,1.29502047,0,0,0,16.000001
1651968000000,2022-05-08 00:00:00,CORN/USDT,17.99899999,17.99899999,17.99899999,17.99899999,1.00000014,0.05555865,0,0,0,17.99899999
1651881600000,2022-05-07 00:00:00,CORN/USDT,17.9999,17.9999,17.9999,17.9999,110.85268978,6.15851698,0,0,0,17.9999
1651795200000,2022-05-06 00:00:00,CORN/USDT,16.00000006,17.9999,16.00000002,17.9999,81.07167198,4.989544,0,0,0,16.24831286
1651708800000,2022-05-05 00:00:00,CORN/USDT,18.68099797,18.68099797,18.68099797,18.68099797,1.00999992,0.05406563,0,0,0,18.68099797
1651622400000,2022-05-04 00:00:00,CORN/USDT,18.68099835,18.68099835,18.68099835,18.68099835,1.00999994,0.05406563,0,0,0,18.68099835
1651536000000,2022-05-03 00:00:00,CORN/USDT,18.80999859,18.80999859,18.68099959,18.68099959,5.56004994,0.29726421,0,0,0,18.70406783
1651449600000,2022-05-02 00:00:00,CORN/USDT,18.99999863,18.99999863,18.99999852,18.99999859,8.0800002,0.4252632,0,0,0,18.9999986
1651363200000,2022-05-01 00:00:00,CORN/USDT,16.00000021,16.00000021,16.00000002,16.00000002,0,0,0,0,0,16.00000006
1651276800000,2022-04-30 00:00:00,CORN/USDT,16.00000021,16.00000021,16.00000002,16.00000002,0,0,0,0,0,16.00000006
1651190400000,2022-04-29 00:00:00,CORN/USDT,16.00000021,16.00000021,16.00000002,16.00000002,65.10337529,4.06896094,0,0,0,16.00000006
1651104000000,2022-04-28 00:00:00,CORN/USDT,19.09999657,19.09999658,19.09999657,19.09999658,4.05019801,0.21205229,0,0,0,19.09999657
1651017600000,2022-04-27 00:00:00,CORN/USDT,18.0000001,20.06999785,16.108308,19.99999503,151.12613886,8.50129761,0,0,0,17.77683193
1650931200000,2022-04-26 00:00:00,CORN/USDT,17.95000111,20.6999857,17.95000111,20.6999857,20.30592144,1.01199732,0,0,0,20.0651929
1650844800000,2022-04-25 00:00:00,CORN/USDT,20.69997072,20.69997072,20.69997072,20.69997072,0,0,0,0,0,20.69997072
1650758400000,2022-04-24 00:00:00,CORN/USDT,20.69997072,20.69997072,20.69997072,20.69997072,0,0,0,0,0,20.69997072
1650672000000,2022-04-23 00:00:00,CORN/USDT,20.69997072,20.69997072,20.69997072,20.69997072,1.00999856,0.04879227,0,0,0,20.69997072
1650585600000,2022-04-22 00:00:00,CORN/USDT,20.86142299,20.86142299,20.69999975,20.69999975,36.40880932,1.74613734,0,0,0,20.85105706
1650499200000,2022-04-21 00:00:00,CORN/USDT,16.83000011,21.49999475,16.00000006,20.86142338,358.51407586,20.39137931,0,0,0,17.5816491
1650412800000,2022-04-20 00:00:00,CORN/USDT,16.83000012,16.83000012,16.83000012,16.83000012,9.99999999,0.59417706,0,0,0,16.83000012
1650326400000,2022-04-19 00:00:00,CORN/USDT,18,18,16.00000001,17.00000013,52.33357249,3.25167479,0,0,0,16.09434395
1650240000000,2022-04-18 00:00:00,CORN/USDT,18,18,18,18,0,0,0,0,0,18
1650153600000,2022-04-17 00:00:00,CORN/USDT,18,18,18,18,109.576548,6.087586,0,0,0,18
1650067200000,2022-04-16 00:00:00,CORN/USDT,18,18.10000001,18,18,0,0,0,0,0,18.05012646
1649980800000,2022-04-15 00:00:00,CORN/USDT,18,18.10000001,18,18,360.13269373,19.95181,0,0,0,18.05012646
1649894400000,2022-04-14 00:00:00,CORN/USDT,22.75230658,22.75230658,18,18,170.56753928,9.01306163,0,0,0,18.92448385
1649808000000,2022-04-13 00:00:00,CORN/USDT,21.09924511,22.98213983,18,22.75231087,238.90326935,11.68813209,0,0,0,20.439816
1649721600000,2022-04-12 00:00:00,CORN/USDT,16.99999772,24.56475008,16.99999772,21.5,4183.40746303,195.46313383,0,0,0,21.4025396
1649635200000,2022-04-11 00:00:00,CORN/USDT,17.04609135,17.04609135,15.00000009,15.00000009,104.08657588,6.89188714,0,0,0,15.10276848
1649548800000,2022-04-10 00:00:00,CORN/USDT,15.0000031,15.0000031,15.0000001,15.0000001,66.00383526,4.40025501,0,0,0,15.00000229
1649462400000,2022-04-09 00:00:00,CORN/USDT,17.39600169,17.39600169,15.00000006,15.00000009,0,0,0,0,0,15.55322962
1649376000000,2022-04-08 00:00:00,CORN/USDT,17.39600169,17.39600169,15.00000006,15.00000009,0,0,0,0,0,15.55322962
1649289600000,2022-04-07 00:00:00,CORN/USDT,17.39600169,17.39600169,15.00000006,15.00000009,40.16292523,2.58228845,0,0,0,15.55322962
1649203200000,2022-04-06 00:00:00,CORN/USDT,17.39600168,17.39600168,17.39600168,17.39600168,15.71954238,0.90362962,0,0,0,17.39600168
1649116800000,2022-04-05 00:00:00,CORN/USDT,18.68099699,18.68099699,17.39600168,17.39600168,0,0,0,0,0,18.54570491
1649030400000,2022-04-04 00:00:00,CORN/USDT,18.68099699,18.68099699,17.39600168,17.39600168,39.37097053,2.12291583,0,0,0,18.54570491
1648944000000,2022-04-03 00:00:00,CORN/USDT,17.89616568,19,17.89616566,19,872.72708728,48.73855555,0,0,0,17.90629774
1648857600000,2022-04-02 00:00:00,CORN/USDT,17.89616565,17.89616567,17.89616565,17.89616567,358.0480247,20.00696861,0,0,0,17.89616566
1648771200000,2022-04-01 00:00:00,CORN/USDT,19.79999405,19.79999405,17.89616566,17.89616566,0,0,0,0,0,18.21852436
1648684800000,2022-03-31 00:00:00,CORN/USDT,19.79999405,19.79999405,17.89616566,17.89616566,219.62355354,12.05495841,0,0,0,18.21852436
1648598400000,2022-03-30 00:00:00,CORN/USDT,18.99809983,19.99999913,18.99809983,19.99999913,0,0,0,0,0,19.4679138
1648512000000,2022-03-29 00:00:00,CORN/USDT,18.99809983,19.99999913,18.99809983,19.99999913,54.87895064,2.81894358,0,0,0,19.4679138
1648425600000,2022-03-28 00:00:00,CORN/USDT,18.99809981,18.99809982,18.99809971,18.99809982,73.00999967,3.84301591,0,0,0,18.99809977
1648339200000,2022-03-27 00:00:00,CORN/USDT,18.80999979,19,18.79879999,18.99809981,0,0,0,0,0,18.82825493
1648252800000,2022-03-26 00:00:00,CORN/USDT,18.80999979,19,18.79879999,18.99809981,0,0,0,0,0,18.82825493
1648166400000,2022-03-25 00:00:00,CORN/USDT,18.80999979,19,18.79879999,18.99809981,110.14098253,5.84977115,0,0,0,18.82825493
1648080000000,2022-03-24 00:00:00,CORN/USDT,16.76478965,18.99999981,16.76478965,18.8099998,4.57541462,0.24281727,0,0,0,18.84303627
1647993600000,2022-03-23 00:00:00,CORN/USDT,16.76478959,16.76478965,16.76478959,16.76478965,96.44753697,5.75298225,0,0,0,16.76478959
1647907200000,2022-03-22 00:00:00,CORN/USDT,14.43000082,14.43000082,14.43000082,14.43000082,20.17889135,1.39839849,0,0,0,14.43000082
1647820800000,2022-03-21 00:00:00,CORN/USDT,14.42795183,14.42795183,14.42795183,14.42795183,1.03695132,0.071871,0,0,0,14.42795183
1647734400000,2022-03-20 00:00:00,CORN/USDT,14.75000575,16.76478999,13.75000055,16.76478999,320.03979713,20.69125527,0,0,0,15.46739397
1647648000000,2022-03-19 00:00:00,CORN/USDT,14.00000001,14.00000001,13.75000055,13.75000055,0,0,0,0,0,13.8805388
1647561600000,2022-03-18 00:00:00,CORN/USDT,14.00000001,14.00000001,13.75000055,13.75000055,42.89834096,3.0905386,0,0,0,13.8805388
1647475200000,2022-03-17 00:00:00,CORN/USDT,13.50000365,13.75000296,13.50000365,13.75000296,74.73764019,5.44679834,0,0,0,13.72138925
1647388800000,2022-03-16 00:00:00,CORN/USDT,16.39999941,16.4,16.39999941,16.4,0,0,0,0,0,16.39999956
1647302400000,2022-03-15 00:00:00,CORN/USDT,16.39999941,16.4,16.39999941,16.4,95.12478576,5.80029197,0,0,0,16.39999956
1647216000000,2022-03-14 00:00:00,CORN/USDT,15,15,14.82874666,14.82874666,0,0,0,0,0,14.85082046
1647129600000,2022-03-13 00:00:00,CORN/USDT,15,15,14.82874666,14.82874666,155.40960457,10.46471506,0,0,0,14.85082046
1647043200000,2022-03-12 00:00:00,CORN/USDT,15.00000001,15.00000001,15.00000001,15.00000001,0,0,0,0,0,15.00000001
1646956800000,2022-03-11 00:00:00,CORN/USDT,15.00000001,15.00000001,15.00000001,15.00000001,19.44261661,1.29617444,0,0,0,15.00000001
1646870400000,2022-03-10 00:00:00,CORN/USDT,16.4,16.4,16.4,16.4,0,0,0,0,0,16.4
1646784000000,2022-03-09 00:00:00,CORN/USDT,16.4,16.4,16.4,16.4,0,0,0,0,0,16.4
1646697600000,2022-03-08 00:00:00,CORN/USDT,16.4,16.4,16.4,16.4,6.46769342,0.39437155,0,0,0,16.4
1646611200000,2022-03-07 00:00:00,CORN/USDT,16.4,16.4,16.4,16.4,0,0,0,0,0,16.4
1646524800000,2022-03-06 00:00:00,CORN/USDT,16.4,16.4,16.4,16.4,0,0,0,0,0,16.4
1646438400000,2022-03-05 00:00:00,CORN/USDT,16.4,16.4,16.4,16.4,24.68565375,1.50522279,0,0,0,16.4
1646352000000,2022-03-04 00:00:00,CORN/USDT,16.4000002,16.4000002,16.4,16.4,5.2062458,0.31745401,0,0,0,16.40000011
1646265600000,2022-03-03 00:00:00,CORN/USDT,22.11637215,22.11637215,22.11637215,22.11637215,0,0,0,0,0,22.11637215
1646179200000,2022-03-02 00:00:00,CORN/USDT,22.11637215,22.11637215,22.11637215,22.11637215,33.7964653,1.52811976,0,0,0,22.11637215
1646092800000,2022-03-01 00:00:00,CORN/USDT,18.35704456,18.35704457,18.35704456,18.35704456,34.52123166,1.88054409,0,0,0,18.35704456
1646006400000,2022-02-28 00:00:00,CORN/USDT,17.42935694,17.42935694,16.4,16.4,93.80504416,5.50557386,0,0,0,17.03819557
1645920000000,2022-02-27 00:00:00,CORN/USDT,17.29356935,17.29356988,17.29356935,17.29356988,27.45931903,1.58783405,0,0,0,17.29356984
1645833600000,2022-02-26 00:00:00,CORN/USDT,16.99999999,18.5,16.99999999,17.10000009,2291.22813056,126.83523782,0,0,0,18.06460231
1645747200000,2022-02-25 00:00:00,CORN/USDT,18.00499941,18.00499941,18.00499941,18.00499941,90.02499705,5,0,0,0,18.00499941
1645660800000,2022-02-24 00:00:00,CORN/USDT,15,15,15,15,176.27950605,11.75196707,0,0,0,15
1645574400000,2022-02-23 00:00:00,CORN/USDT,15.00000003,15.00000003,15,15,167.08485075,11.13899005,0,0,0,15
1645488000000,2022-02-22 00:00:00,CORN/USDT,16.998,17,15.997,15.997,264.32083299,15.69817861,0,0,0,16.83767522
1645401600000,2022-02-21 00:00:00,CORN/USDT,17,17.0000001,16.997,16.998,123.10007911,7.2417,0,0,0,16.99878193
1645315200000,2022-02-20 00:00:00,CORN/USDT,21.107999,21.107999,16,16,0,0,0,0,0,16.54608114
1645228800000,2022-02-19 00:00:00,CORN/USDT,21.107999,21.107999,16,16,0,0,0,0,0,16.54608114
1645142400000,2022-02-18 00:00:00,CORN/USDT,21.107999,21.107999,16,16,40.62364887,2.4551825,0,0,0,16.54608114
1645056000000,2022-02-17 00:00:00,CORN/USDT,21.1163728,21.68507511,21.107999,21.107999,214.89334974,10.086622,0,0,0,21.30478863
1644969600000,2022-02-16 00:00:00,CORN/USDT,21.00000116,21.00000116,21.00000116,21.00000116,36.61887382,1.7437558,0,0,0,21.00000116
1644883200000,2022-02-15 00:00:00,CORN/USDT,20.0996252,20.0996252,20.0996252,20.0996252,132.73603264,6.60390586,0,0,0,20.0996252
1644796800000,2022-02-14 00:00:00,CORN/USDT,20.0996252,20.0996252,20.0996252,20.0996252,1.00999993,0.05024969,0,0,0,20.0996252
1644710400000,2022-02-13 00:00:00,CORN/USDT,21.1163728,21.1163728,20.0996252,20.0996252,9.46490743,0.44866573,0,0,0,21.09567724
1644624000000,2022-02-12 00:00:00,CORN/USDT,21.68507498,21.68507499,21.68507498,21.68507499,100.0000001,4.61146665,0,0,0,21.68507498
1644537600000,2022-02-11 00:00:00,CORN/USDT,20.21108312,20.21108312,20.11083124,20.11083124,69.79926044,3.45738998,0,0,0,20.18842561
1644451200000,2022-02-10 00:00:00,CORN/USDT,22.47112825,22.47112825,20.11083142,20.11083142,199.12196087,9.64845174,0,0,0,20.63771123
1644364800000,2022-02-09 00:00:00,CORN/USDT,21.397,22.47112878,21.397,21.40100001,67.06783273,3.10497649,0,0,0,21.60010967
1644278400000,2022-02-08 00:00:00,CORN/USDT,21.397,24.56475005,20.4048836,21.397,46.95535304,2.2034407,0,0,0,21.3100144
1644192000000,2022-02-07 00:00:00,CORN/USDT,20.1256969,21.40107503,20.1256969,21.40107503,93.08488521,4.37428341,0,0,0,21.28003068
1644105600000,2022-02-06 00:00:00,CORN/USDT,20.1,20.1256969,20.1,20.11083124,126.16027706,6.26930138,0,0,0,20.12349852
1644019200000,2022-02-05 00:00:00,CORN/USDT,18.09667917,24.056475,18.09667917,20.1256962,166.57032391,8.71857117,0,0,0,19.10523188
1643932800000,2022-02-04 00:00:00,CORN/USDT,17.00000003,17.00000003,17,17.00000001,29.58644405,1.74037906,0,0,0,17.00000001
1643846400000,2022-02-03 00:00:00,CORN/USDT,17,17,17,17,6.09892816,0.35876048,0,0,0,17
1643760000000,2022-02-02 00:00:00,CORN/USDT,19.99999987,19.99999987,17,18.58243656,0,0,0,0,0,19.0322316
1643673600000,2022-02-01 00:00:00,CORN/USDT,19.99999987,19.99999987,17,18.58243656,56.06174299,2.9456211,0,0,0,19.0322316
1643587200000,2022-01-31 00:00:00,CORN/USDT,15.00000003,17.92469537,15.00000003,17.92469537,62.25844228,3.70689471,0,0,0,16.79530905
1643500800000,2022-01-30 00:00:00,CORN/USDT,15.00000002,17.92469537,15.00000002,17.92469537,7.50058865,0.50003284,0,0,0,15.0001921
1643414400000,2022-01-29 00:00:00,CORN/USDT,18.5249787,18.5249787,17.92469537,17.92469537,0,0,0,0,0,18.0478894
1643328000000,2022-01-28 00:00:00,CORN/USDT,18.5249787,18.5249787,17.92469537,17.92469537,5.17974425,0.287,0,0,0,18.0478894
1643241600000,2022-01-27 00:00:00,CORN/USDT,18.528,18.53200001,14.82874667,14.82874667,0,0,0,0,0,15.32647079
1643155200000,2022-01-26 00:00:00,CORN/USDT,18.528,18.53200001,14.82874667,14.82874667,195.25292774,12.73958828,0,0,0,15.32647079
1643068800000,2022-01-25 00:00:00,CORN/USDT,18.103,18.53200001,18.103,18.53200001,0,0,0,0,0,18.39311306
1642982400000,2022-01-24 00:00:00,CORN/USDT,18.103,18.53200001,18.103,18.53200001,104.11177133,5.66036706,0,0,0,18.39311306
1642896000000,2022-01-23 00:00:00,CORN/USDT,21,21,18,18,39.74230504,2.18668687,0,0,0,18.1746667
1642809600000,2022-01-22 00:00:00,CORN/USDT,21,21,21,21,20.99920095,0.99996195,0,0,0,21
1642723200000,2022-01-21 00:00:00,CORN/USDT,21,21,19,19,154.11396703,7.52736452,0,0,0,20.47382807
1642636800000,2022-01-20 00:00:00,CORN/USDT,21.399,21.636,20,21.636,22.02766877,1.05704206,0,0,0,20.83897094
1642550400000,2022-01-19 00:00:00,CORN/USDT,21.6399,21.6399,21.6399,21.6399,13.04825875,0.60297223,0,0,0,21.6399
1642464000000,2022-01-18 00:00:00,CORN/USDT,23.395,24.05647501,21.6399,21.6399,13.54612163,0.61947657,0,0,0,21.86704436
1642377600000,2022-01-17 00:00:00,CORN/USDT,24.69491106,24.69491106,24.56475007,24.56475007,31.40164243,1.27179911,0,0,0,24.69072528
1642291200000,2022-01-16 00:00:00,CORN/USDT,23.38999999,23.395,23.38999999,23.395,24.0691528,1.02883472,0,0,0,23.39457673
1642204800000,2022-01-15 00:00:00,CORN/USDT,23.39998999,23.39999,20.50000001,23.39499999,214.47982726,9.34097165,0,0,0,22.96119025
1642118400000,2022-01-14 00:00:00,CORN/USDT,20.00000003,24.69491107,20,24.69491105,163.54604919,7.47694469,0,0,0,21.87337956
1642032000000,2022-01-13 00:00:00,CORN/USDT,24.99900448,24.99900448,24.69491105,24.69491105,33.83665189,1.35500644,0,0,0,24.97158013
1641945600000,2022-01-12 00:00:00,CORN/USDT,20.00000003,20.00000004,20.00000003,20.00000003,56.54725608,2.8273628,0,0,0,20.00000003
1641859200000,2022-01-11 00:00:00,CORN/USDT,23.51896298,23.51896298,20,20,10.38824974,0.51184071,0,0,0,20.29586459
1641772800000,2022-01-10 00:00:00,CORN/USDT,24.99900484,24.99900484,23.51896298,23.51896298,133.31367557,5.35374713,0,0,0,24.90100341
1641686400000,2022-01-09 00:00:00,CORN/USDT,22.39901233,22.39901233,22.39901233,22.39901233,1.52313283,0.068,0,0,0,22.39901233
1641600000000,2022-01-08 00:00:00,CORN/USDT,22.2,22.39901234,22.2,22.39901233,228.87771463,10.226142,0,0,0,22.38162883
1641513600000,2022-01-07 00:00:00,CORN/USDT,22.20000003,22.20000003,22.2,22.2,44.3330346,1.99698354,0,0,0,22.2
1641427200000,2022-01-06 00:00:00,CORN/USDT,24.99999999,24.99999999,21.59687499,21.65,3583.99625079,164.99227225,0,0,0,21.72220675
1641340800000,2022-01-05 00:00:00,CORN/USDT,26,26,25.51532355,25.51532355,197.01529408,7.57921494,0,0,0,25.99415581
1641254400000,2022-01-04 00:00:00,CORN/USDT,27.99999999,30.00000002,26.87113224,30,0,0,0,0,0,29.30662581
1641168000000,2022-01-03 00:00:00,CORN/USDT,27.99999999,30.00000002,26.87113224,30,854.54965256,29.15892324,0,0,0,29.30662581
1641081600000,2022-01-02 00:00:00,CORN/USDT,28.00515323,28.521,25.51532355,28,96.61832101,3.63798407,0,0,0,26.55820343
1640995200000,2022-01-01 00:00:00,CORN/USDT,28.51532177,28.51532177,28.00515322,28.00515323,117.85601886,4.20626081,0,0,0,28.01918953
1640908800000,2021-12-31 00:00:00,CORN/USDT,25.1,28.51532335,25.0050001,28.51532279,98.9433567,3.92428366,0,0,0,25.21310009
1640822400000,2021-12-30 00:00:00,CORN/USDT,29.15900001,29.15900001,28.15324156,28.15324156,120.9894837,4.18435787,0,0,0,28.91470745
1640736000000,2021-12-29 00:00:00,CORN/USDT,30.006,30.006,28.99400195,29.15324245,265.87191518,9.14662419,0,0,0,29.0677642
1640649600000,2021-12-28 00:00:00,CORN/USDT,32.175,32.175,30,30,0,0,0,0,0,30.92455562
1640563200000,2021-12-27 00:00:00,CORN/USDT,32.175,32.175,30,30,4.9542372,0.16020399,0,0,0,30.92455562
1640476800000,2021-12-26 00:00:00,CORN/USDT,32.175,32.175,32.175,32.175,57.27815958,1.78020698,0,0,0,32.175
1640390400000,2021-12-25 00:00:00,CORN/USDT,32.187,32.18700001,32.181,32.181,0,0,0,0,0,32.18616572
1640304000000,2021-12-24 00:00:00,CORN/USDT,32.187,32.18700001,32.181,32.181,74.02608906,2.299935,0,0,0,32.18616572
1640217600000,2021-12-23 00:00:00,CORN/USDT,32.1869999,32.1869999,28.99400021,28.99400021,29.41899317,0.98044346,0,0,0,30.00580286
1640131200000,2021-12-22 00:00:00,CORN/USDT,28.99400001,32.1869999,28.99400001,32.1869999,108.98629859,3.42656845,0,0,0,31.8062517
1640044800000,2021-12-21 00:00:00,CORN/USDT,29.81200027,32.18699998,29.81200027,30.81,316.02949927,10.21040753,0,0,0,30.95170279
1639958400000,2021-12-20 00:00:00,CORN/USDT,29.81200027,29.81200027,29.81200027,29.81200027,19.99999957,0.67087077,0,0,0,29.81200027
1639872000000,2021-12-19 00:00:00,CORN/USDT,30,41.99999999,29.81200027,29.81200027,5774.67009528,150.85805976,0,0,0,38.27883047
1639785600000,2021-12-18 00:00:00,CORN/USDT,27.99999975,30,25.1000041,29.42514284,528.65614363,19.2985341,0,0,0,27.39359066
1639699200000,2021-12-17 00:00:00,CORN/USDT,25.10000011,25.10000111,25.10000011,25.10000111,240.2323064,9.57100793,0,0,0,25.10000076
1639612800000,2021-12-16 00:00:00,CORN/USDT,29,29,28.988,28.988,138.48394069,4.77562718,0,0,0,28.99806359
1639526400000,2021-12-15 00:00:00,CORN/USDT,25.60006334,29.98745437,25,29.98745437,116.28102189,4.61658747,0,0,0,25.18765704
1639440000000,2021-12-14 00:00:00,CORN/USDT,25.60006283,30,25.60006283,30,0,0,0,0,0,26.39420222
1639353600000,2021-12-13 00:00:00,CORN/USDT,25.60006283,30,25.60006283,30,7.31330739,0.27708007,0,0,0,26.39420222
1639267200000,2021-12-12 00:00:00,CORN/USDT,32.5,32.5,32,32,49.67684357,1.52904711,0,0,0,32.48875933
1639180800000,2021-12-11 00:00:00,CORN/USDT,29.99999941,37.007,29.99999941,33.90280937,1288.0589733,39.15080729,0,0,0,32.89993393
1639094400000,2021-12-10 00:00:00,CORN/USDT,31.99399999,31.99399999,25.5,25.50000001,48.91765002,1.66195146,0,0,0,29.43386206
1639008000000,2021-12-09 00:00:00,CORN/USDT,29.99999999,32,29.99999999,30.00600001,85.2849203,2.76337001,0,0,0,30.86264958
1638921600000,2021-12-08 00:00:00,CORN/USDT,31.00600001,31.00600054,29.99999999,29.99999999,170.90942676,5.6839652,0,0,0,30.06869689
1638835200000,2021-12-07 00:00:00,CORN/USDT,38,38,31,31.00600001,126.33641339,4.07533634,0,0,0,31.00024215
1638748800000,2021-12-06 00:00:00,CORN/USDT,31.00000002,38,28.24965828,38,374.9098814,12.04587174,0,0,0,31.12351596
1638662400000,2021-12-05 00:00:00,CORN/USDT,30.60001,30.60001,30.6,30.6,43.73990136,1.42940852,0,0,0,30.60000045
1638576000000,2021-12-04 00:00:00,CORN/USDT,35.1,38.0988,25.00000004,38.0988,1007.82862704,28.22797738,0,0,0,35.70318246
1638489600000,2021-12-03 00:00:00,CORN/USDT,37.495,39.98999976,35,35.0000006,3051.24531567,84.66174711,0,0,0,36.04042462
1638403200000,2021-12-02 00:00:00,CORN/USDT,37.50234292,41.98999999,35.00000001,37.495,482.34710434,13.08266965,0,0,0,36.86916487
1638316800000,2021-12-01 00:00:00,CORN/USDT,43.06399999,43.06399999,41.99999991,41.99999999,3032.20762105,71.15570546,0,0,0,42.61369627
1638230400000,2021-11-30 00:00:00,CORN/USDT,41,47,40,43.06399999,3153.18998981,73.31116392,0,0,0,43.01104799
1638144000000,2021-11-29 00:00:00,CORN/USDT,47.70999909,53.9620018,40,40,4191.77182133,81.39482666,0,0,0,51.49924133
1638057600000,2021-11-28 00:00:00,CORN/USDT,46.29999876,64.99999998,43.14999974,57.239,13877.97222949,272.61708448,0,0,0,50.90646558
1637971200000,2021-11-27 00:00:00,CORN/USDT,46.59999999,46.59999999,40,46.29999959,267.11953955,5.79968319,0,0,0,46.0576088
1637884800000,2021-11-26 00:00:00,CORN/USDT,46.72010002,46.72010004,40,46.70618537,3882.37755756,87.45966876,0,0,0,44.39049006
1637798400000,2021-11-25 00:00:00,CORN/USDT,51.98999977,51.9899999,46.60000001,46.7002,951.46216711,18.99650977,0,0,0,50.0861568
1637712000000,2021-11-24 00:00:00,CORN/USDT,51,52,46.00000001,46.00000001,616.438598,13.16234796,0,0,0,46.83348289
1637625600000,2021-11-23 00:00:00,CORN/USDT,49.20999908,57.77561499,48.01,51,814.98262337,16.31334498,0,0,0,49.95803278
1637539200000,2021-11-22 00:00:00,CORN/USDT,50.60000001,51,49.99,50.01,2337.17819176,46.6909267,0,0,0,50.05636762
1637452800000,2021-11-21 00:00:00,CORN/USDT,58.01200001,60,50.5,57.77561501,1084.46829345,19.15772722,0,0,0,56.60735644
1637366400000,2021-11-20 00:00:00,CORN/USDT,64.517,67.30000305,53.118,60,2759.2081965,46.34108861,0,0,0,59.54129001
1637280000000,2021-11-19 00:00:00,CORN/USDT,63,73.00000001,63,63.51700001,2122.82631935,33.38604832,0,0,0,63.58423431
1637193600000,2021-11-18 00:00:00,CORN/USDT,78.66697528,78.66697528,63,63,1822.43431185,26.13798689,0,0,0,69.72359116
1637107200000,2021-11-17 00:00:00,CORN/USDT,71.49640097,78.66697539,68.26200001,78.66697539,2726.08479792,38.21194081,0,0,0,71.34117608
1637020800000,2021-11-16 00:00:00,CORN/USDT,71.5082089,78.30000305,68.248,71.49640097,8126.68749799,112.17283402,0,0,0,72.44791102
1636934400000,2021-11-15 00:00:00,CORN/USDT,73.94200131,94,71,72.51000297,16754.148098,221.39588872,0,0,0,75.67506422
1636848000000,2021-11-14 00:00:00,CORN/USDT,78.661,78.661,71,72.98000375,6125.95067425,82.69548318,0,0,0,74.07841926
1636761600000,2021-11-13 00:00:00,CORN/USDT,81.21600342,92,73.671,78.370352,16837.28870818,207.75948402,0,0,0,81.04221469
1636675200000,2021-11-12 00:00:00,CORN/USDT,93.362,101,79.77866376,82.99614466,17611.42011705,200.18140777,0,0,0,87.97730175
1636588800000,2021-11-11 00:00:00,CORN/USDT,83.67116452,128.07795459,67.40537868,93.362,67925.11626503,674.75609347,0,0,0,100.66617689
1636502400000,2021-11-10 00:00:00,CORN/USDT,113.99999117,128.0779546,75,84.983,52250.96696487,513.38677512,0,0,0,101.77700224
1636416000000,2021-11-09 00:00:00,CORN/USDT,157.96799781,179.79999999,95.89500052,98.73547201,152621.3022949,1159.9399795,0,0,0,131.57689621
1636329600000,2021-11-08 00:00:00,CORN/USDT,50.51000003,165,47.51000001,157.96799817,383900.48250983,3083.756371,0,0,0,124.49118423
